trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  162 100.00  0.00 800.00  0.43  1
  1  698 390.00  0.00 800.00 104.00  1
  2  881 490.00  0.00 800.00 520.00  1
  3 1187 660.00  0.00 800.00 520.00  1
  4 1295 720.00  0.00 800.00 520.00  1
  5 1331 740.00  0.00 800.00 520.00  1
  6 1331 720.00  0.00 800.00 260.00  0
  7   16  10.00  0.00 800.00 260.00  1
  8 1115 620.00  0.00 800.00 520.00  1
  9 1169 650.00  0.00 800.00 520.00  1
 10 1205 670.00  0.00 800.00 520.00  1
 11 1241 690.00  0.00 800.00 520.00  1
 12 1223 680.00  0.00 800.00 520.00  0
 13 1079 600.00  0.00 800.00 520.00  0
 14   15  10.00  0.00 800.00 156.00  1
 15   14  10.00  0.00 800.00 104.00  1
 16   14  10.00  0.00 800.00 52.00  1
 17  953 530.00  0.00 800.00 520.00  1
 18  971 540.00  0.00 800.00 520.00  1
 19  989 550.00  0.00 800.00 520.00  0
