Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5941  1.3084    -3.1474 -0.1684
      1  -2.3495  1.0227    -3.4238 -1.6025
      2  -2.7621  0.9728    -4.0726 -2.2279
      3  -2.9280  0.9474    -4.3494 -2.5251
      4  -2.7255  0.7147    -3.1424 -2.4603
      5  -2.7121  0.5569    -3.1033 -2.6399
      6  -2.7005  0.4400    -3.0799 -2.6487
      7  -2.6638  0.2890    -2.9330 -2.6487
      8  -2.6600  0.2180    -2.9207 -2.6511
      9  -2.6591  0.1761    -2.9351 -2.6522
     10  -2.6570  0.1400    -2.9299 -2.6524
     11  -2.6525  0.0990    -2.9008 -2.6523
     12  -2.6520  0.0826    -2.9008 -2.6524
     13  -2.6501  0.0670    -2.8994 -2.6524
     14  -2.6452  0.0497    -2.8947 -2.6521
     15  -2.6458  0.0478    -2.8953 -2.6522
     16  -2.6483  0.0527    -2.8978 -2.6523
     17  -2.6491  0.0533    -2.8987 -2.6524
     18  -2.6527  0.0603    -2.9169 -2.6526
     19  -2.6495  0.0528    -2.8991 -2.6524

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0983  0.0607     0.0001  0.1895
      1   0.0977  0.0610     0.0001  0.1895
      2   0.0963  0.0616     0.0001  0.1893
      3   0.0982  0.0614     0.0005  0.1898
      4   0.1042  0.0586     0.0029  0.1902
      5   0.1117  0.0558     0.0113  0.1912
      6   0.1174  0.0534     0.0202  0.1919
      7   0.1226  0.0504     0.0320  0.1924
      8   0.1259  0.0486     0.0382  0.1927
      9   0.1303  0.0471     0.0434  0.1934
     10   0.1322  0.0460     0.0471  0.1936
     11   0.1332  0.0451     0.0502  0.1937
     12   0.1346  0.0443     0.0528  0.1938
     13   0.1353  0.0437     0.0548  0.1938
     14   0.1367  0.0428     0.0578  0.1940
     15   0.1399  0.0417     0.0616  0.1944
     16   0.1424  0.0413     0.0636  0.1949
     17   0.1450  0.0403     0.0668  0.1952
     18   0.1469  0.0401     0.0680  0.1956
     19   0.1479  0.0392     0.0708  0.1956

