trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1396 780.00  0.00 800.00 17.20  0
  1  732 410.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  693 390.00  0.00 800.00 12.90  0
  4  656 370.00  0.00 800.00 10.80  1
  5  711 400.00  0.00 800.00 12.90  0
  6  727 410.00  0.00 800.00  8.60  1
  7  727 420.00  0.00 800.00  6.44  1
  8  764 430.00  0.00 800.00 10.80  1
  9  764 450.00  0.00 800.00  8.60  1
 10  693 390.00  0.00 800.00 12.90  1
 11  766 430.00  0.00 800.00 17.20  0
 12  675 380.00  0.00 800.00 12.90  1
 13  748 420.00  0.00 800.00 17.20  0
 14  675 390.00  0.00 800.00 10.80  0
 15  693 390.00  0.00 800.00 12.90  0
 16  729 410.00  0.00 800.00 12.90  0
 17  729 390.00  0.00 800.00 17.20  0
 18  729 420.00  0.00 800.00 10.80  0
 19  747 420.00  0.00 800.00 12.90  0
