Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6148  2.7288    -9.0006 -0.4878
      1  -6.9112  1.4648    -8.3966 -4.8871
      2  -5.7712  0.8885    -7.0672 -4.7784
      3  -5.2163  0.6408    -6.0329 -4.6763
      4  -4.8069  0.6105    -5.4264 -4.3707
      5  -5.0018  0.4668    -5.5113 -4.7915
      6  -4.9914  0.3670    -5.4627 -4.8039
      7  -5.0164  0.2570    -5.4596 -4.8757
      8  -5.0365  0.2004    -5.4620 -5.0102
      9  -5.0305  0.1579    -5.4387 -5.0104
     10  -5.0278  0.1332    -5.4263 -5.0105
     11  -5.0264  0.1188    -5.4191 -5.0106
     12  -5.0236  0.1074    -5.4053 -5.0106
     13  -5.0226  0.1015    -5.3992 -5.0106
     14  -5.0217  0.0978    -5.3941 -5.0107
     15  -5.0214  0.0959    -5.3917 -5.0107
     16  -5.0237  0.0905    -5.3927 -5.0128
     17  -5.0252  0.0877    -5.3934 -5.0142
     18  -5.0249  0.0869    -5.3914 -5.0142
     19  -5.0294  0.0815    -5.3968 -5.0180

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1016  0.0587     0.0067  0.1898
      2   0.1008  0.0590     0.0060  0.1897
      3   0.1018  0.0588     0.0066  0.1899
      4   0.0984  0.0596     0.0045  0.1893
      5   0.0999  0.0584     0.0064  0.1892
      6   0.1033  0.0568     0.0110  0.1896
      7   0.1079  0.0549     0.0172  0.1902
      8   0.1128  0.0536     0.0218  0.1910
      9   0.1144  0.0526     0.0253  0.1912
     10   0.1154  0.0520     0.0275  0.1913
     11   0.1160  0.0516     0.0288  0.1913
     12   0.1170  0.0510     0.0307  0.1914
     13   0.1176  0.0506     0.0318  0.1915
     14   0.1180  0.0504     0.0328  0.1915
     15   0.1182  0.0502     0.0334  0.1916
     16   0.1194  0.0496     0.0353  0.1917
     17   0.1203  0.0491     0.0367  0.1918
     18   0.1205  0.0490     0.0371  0.1918
     19   0.1234  0.0481     0.0400  0.1922

