Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1284  2.4376    -9.0524 -1.4601
      1  -7.2953  1.2854    -6.9991 -5.6369
      2  -8.1975  0.8852    -3.7590 -7.3810
      3  -8.6132  0.7356    -2.2375 -8.0593
      4  -8.3225  0.7182    -9.1801 -7.9077
      5  -8.4918  0.6753    -7.0804 -8.1877
      6  -8.1579  1.3036    -5.8002 -6.4059
      7  -7.2770  2.1043    -7.8197 -1.9451
      8  -4.6569  2.7380    -9.0146 -0.4953
      9  -4.7250  2.7410    -9.0299 -0.5104
     10  -4.8154  2.7453    -9.0495 -0.5315
     11  -4.9533  2.7548    -9.0783 -0.5609
     12  -5.1671  2.7650    -9.1176 -0.6075
     13  -4.7449  2.7247    -9.0293 -0.5222
     14  -4.7887  2.7237    -9.0384 -0.5332
     15  -4.7403  2.7239    -9.0281 -0.5214
     16  -4.7000  2.7234    -9.0188 -0.5121
     17  -4.7387  2.7200    -9.0261 -0.5233
     18  -4.7791  2.7199    -9.0350 -0.5330
     19  -4.7388  2.7198    -9.0260 -0.5234

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0069  0.1899
      1   0.1016  0.0588     0.0065  0.1898
      2   0.1027  0.0583     0.0080  0.1899
      3   0.1055  0.0574     0.0104  0.1904
      4   0.1009  0.0583     0.0082  0.1896
      5   0.1022  0.0574     0.0099  0.1896
      6   0.0455  0.0393     0.0001  0.1237
      7   0.0143  0.0143     0.0000  0.0391
      8   0.0002  0.0007     0.0000  0.0001
      9   0.0002  0.0009     0.0000  0.0001
     10   0.0003  0.0013     0.0000  0.0001
     11   0.0006  0.0017     0.0000  0.0019
     12   0.0009  0.0023     0.0000  0.0042
     13   0.0001  0.0002     0.0000  0.0001
     14   0.0001  0.0003     0.0000  0.0001
     15   0.0001  0.0000     0.0000  0.0001
     16   0.0001  0.0000     0.0000  0.0001
     17   0.0001  0.0000     0.0000  0.0001
     18   0.0001  0.0000     0.0000  0.0001
     19   0.0001  0.0000     0.0000  0.0001

