Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -8.0307  1.7841    -2.4637 -3.5118
      1  -7.2376  1.9795    -9.0828 -2.2012
      2  -6.3951  2.1473    -8.7951 -1.4133
      3  -6.7490  1.8125    -8.7538 -2.3244
      4  -5.9282  1.9325    -8.4210 -1.5224
      5  -6.1642  1.6523    -8.2731 -2.4141
      6  -5.4216  1.7463    -7.8606 -1.6365
      7  -5.5330  1.5452    -7.5576 -2.2374
      8  -5.9117  1.2236    -7.5523 -3.8840
      9  -5.3569  1.3897    -7.2742 -2.5245
     10  -5.4230  1.1940    -7.0415 -3.3684
     11  -4.8453  1.4276    -6.8720 -2.0370
     12  -4.8697  1.2684    -6.5759 -2.4894
     13  -5.1786  1.0186    -6.6225 -3.7421
     14  -5.1980  0.9069    -6.5492 -3.9558
     15  -5.4239  0.7899    -6.6724 -4.4726
     16  -5.2255  0.7391    -6.3443 -4.2984
     17  -5.3689  0.6591    -6.4392 -4.5888
     18  -5.2488  0.6043    -6.2289 -4.5202
     19  -5.3493  0.5462    -6.2774 -4.7279

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0866  0.0651     0.0000  0.1882
      1   0.0545  0.0568     0.0000  0.1705
      2   0.0222  0.0301     0.0000  0.0821
      3   0.0264  0.0311     0.0000  0.0881
      4   0.0109  0.0119     0.0000  0.0315
      5   0.0127  0.0120     0.0000  0.0332
      6   0.0076  0.0063     0.0000  0.0166
      7   0.0086  0.0061     0.0000  0.0175
      8   0.0097  0.0065     0.0001  0.0192
      9   0.0072  0.0045     0.0000  0.0126
     10   0.0078  0.0041     0.0001  0.0128
     11   0.0064  0.0032     0.0000  0.0084
     12   0.0069  0.0028     0.0001  0.0088
     13   0.0072  0.0029     0.0001  0.0102
     14   0.0074  0.0026     0.0002  0.0104
     15   0.0076  0.0027     0.0003  0.0110
     16   0.0077  0.0028     0.0003  0.0114
     17   0.0079  0.0030     0.0003  0.0119
     18   0.0082  0.0032     0.0004  0.0124
     19   0.0084  0.0034     0.0004  0.0128

