trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1383 770.00  0.00 800.00 156.00  0
  1  769 430.00  0.00 800.00 52.00  1
  2  701 390.00  0.00 800.00 520.00  0
  3  753 420.00  0.00 800.00 156.00  1
  4  754 420.00  0.00 800.00 260.00  0
  5  664 370.00  0.00 800.00 260.00  0
  6  735 410.00  0.00 800.00 156.00  0
  7  752 420.00  0.00 800.00 104.00  0
  8  697 390.00  0.00 800.00 52.00  1
  9  608 340.00  0.00 800.00 104.00  1
 10  644 360.00  0.00 800.00 104.00  1
 11  645 360.00  0.00 800.00 156.00  1
 12  825 460.00  0.00 800.00 156.00  1
 13    6  10.00  0.00 800.00  6.44  1
 14  808 450.00  0.00 800.00 260.00  0
 15  790 440.00  0.00 800.00 260.00  0
 16  555 310.00  0.00 800.00 156.00  1
 17  753 420.00  0.00 800.00 156.00  1
 18  772 430.00  0.00 800.00 260.00  0
 19  699 390.00  0.00 800.00 156.00  1
