Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0445  1.7273    -5.7421 -0.0757
      1  -0.7819  1.8381    -5.9989 -0.0406
      2  -0.6605  1.8530    -5.9379 -0.0269
      3  -0.3879  1.4620    -3.5272 -0.0248
      4  -1.1737  2.4073    -7.5705 -0.0282
      5  -0.6777  1.9023    -6.1208 -0.0259
      6  -0.3725  1.4346    -3.2918 -0.0247
      7  -0.2010  1.0522    -0.4077 -0.0240
      8  -1.2969  2.4613    -7.7032 -0.0317
      9  -0.7822  1.9745    -6.4266 -0.0289
     10  -0.4562  1.5039    -3.9212 -0.0274
     11  -0.2696  1.1104    -0.7763 -0.0266
     12  -0.1670  0.8362    -0.5117 -0.0258
     13  -0.1069  0.6272    -0.4660 -0.0251
     14  -0.0702  0.4839    -0.4059 -0.0245
     15  -0.0500  0.3478    -0.3820 -0.0243
     16  -0.0345  0.2678    -0.2813 -0.0239
     17  -0.0281  0.1934    -0.2723 -0.0239
     18  -0.0248  0.1418    -0.2716 -0.0238
     19  -0.0199  0.1666    -0.2652 -0.0235

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0906  0.0642     0.0000  0.1887
      1   0.0933  0.0642     0.0000  0.1892
      2   0.0953  0.0635     0.0000  0.1893
      3   0.1081  0.0595     0.0001  0.1911
      4   0.0589  0.0529     0.0000  0.1574
      5   0.0675  0.0513     0.0000  0.1614
      6   0.0739  0.0493     0.0001  0.1639
      7   0.0784  0.0475     0.0042  0.1655
      8   0.0221  0.0210     0.0000  0.0581
      9   0.0256  0.0205     0.0000  0.0603
     10   0.0279  0.0199     0.0001  0.0614
     11   0.0292  0.0194     0.0002  0.0620
     12   0.0314  0.0192     0.0021  0.0639
     13   0.0335  0.0190     0.0044  0.0657
     14   0.0359  0.0191     0.0072  0.0680
     15   0.0365  0.0189     0.0081  0.0684
     16   0.0387  0.0191     0.0095  0.0709
     17   0.0391  0.0189     0.0102  0.0712
     18   0.0394  0.0188     0.0108  0.0714
     19   0.0355  0.0165     0.0095  0.0628

