Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.8387  1.7518    -5.6121 -0.3032
      1  -1.4240  1.0970    -2.8514 -0.1569
      2  -2.1905  0.7978    -2.9817 -1.5997
      3  -1.8155  0.7951    -2.3651 -1.3978
      4  -1.6534  0.8009    -2.0829 -1.2279
      5  -1.6659  0.6139    -2.0539 -1.5843
      6  -1.6147  0.4620    -1.8472 -1.5874
      7  -1.9532  1.8914    -7.1933 -0.4795
      8  -1.6442  1.4882    -5.4482 -0.4832
      9  -1.8339  2.1852    -7.6088 -0.1898
     10  -1.4269  1.7634    -6.2778 -0.1753
     11  -1.1697  1.3751    -3.8168 -0.1673
     12  -1.0219  1.0649    -2.0585 -0.1632
     13  -0.8556  1.2519    -2.3438 -0.0897
     14  -0.7353  0.9637    -1.7269 -0.0876
     15  -0.5953  0.9740    -1.5175 -0.0634
     16  -0.5258  0.7513    -1.3861 -0.0626
     17  -0.4279  0.6798    -1.2167 -0.0525
     18  -0.3432  0.7025    -1.0370 -0.0422
     19  -0.2908  0.5705    -0.9624 -0.0401

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0592     0.0051  0.1897
      1   0.1013  0.0591     0.0054  0.1898
      2   0.1007  0.0596     0.0041  0.1898
      3   0.0985  0.0600     0.0028  0.1894
      4   0.0981  0.0606     0.0025  0.1895
      5   0.1102  0.0572     0.0093  0.1912
      6   0.1187  0.0541     0.0181  0.1923
      7   0.0172  0.0170     0.0000  0.0474
      8   0.0193  0.0168     0.0000  0.0490
      9   0.0079  0.0069     0.0000  0.0181
     10   0.0092  0.0067     0.0000  0.0188
     11   0.0100  0.0064     0.0001  0.0192
     12   0.0104  0.0062     0.0001  0.0194
     13   0.0085  0.0044     0.0001  0.0134
     14   0.0088  0.0042     0.0002  0.0135
     15   0.0084  0.0038     0.0002  0.0130
     16   0.0086  0.0037     0.0004  0.0130
     17   0.0087  0.0037     0.0004  0.0132
     18   0.0084  0.0034     0.0004  0.0127
     19   0.0087  0.0035     0.0005  0.0130

