trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  521 290.00  0.00 800.00 520.00  0
  1  676 380.00  0.00 800.00 17.20  0
  2  707 400.00  0.00 800.00  4.30  1
  3  655 370.00  0.00 800.00  8.60  0
  4  654 370.00  0.00 800.00  6.44  0
  5  689 390.00  0.00 800.00  4.30  1
  6  672 380.00  0.00 800.00  6.44  0
  7  689 410.00  0.00 800.00  3.00  0
  8 1417 790.00  0.00 800.00 52.00  0
  9  562 320.00  0.00 800.00  3.00  0
 10 1418 790.00  0.00 800.00 104.00  0
 11 1418 780.00  0.00 800.00 156.00  0
 12 1418 790.00  0.00 800.00 156.00  0
 13  633 360.00  0.00 800.00  2.00  0
 14 1419 790.00  0.00 800.00 156.00  0
 15  651 370.00  0.00 800.00  2.00  0
 16 1419 790.00  0.00 800.00 104.00  0
 17  723 410.00  0.00 800.00  2.00  0
 18  525 300.00  0.00 800.00  2.00  0
 19  903 510.00  0.00 800.00  2.00  0
