Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0914  2.4589    -9.0487 -1.3920
      1  -7.1756  1.3335    -7.4447 -5.3966
      2  -6.0364  0.8015    -7.0967 -5.2868
      3  -6.5614  0.6725    -7.3399 -6.1378
      4  -6.8654  0.7559    -7.9344 -6.5900
      5  -6.7880  0.5597    -7.2555 -6.6009
      6  -6.8418  0.4338    -7.2525 -6.8321
      7  -6.8561  0.3286    -7.2274 -6.8487
      8  -6.8619  0.2571    -7.2100 -6.8505
      9  -6.8639  0.2099    -7.1956 -6.8516
     10  -6.8430  0.1336    -7.0987 -6.8510
     11  -6.8489  0.1050    -7.0987 -6.8563
     12  -6.8491  0.0859    -7.0984 -6.8566
     13  -6.8491  0.0747    -7.0983 -6.8567
     14  -6.8490  0.0656    -7.0981 -6.8570
     15  -6.8488  0.0600    -7.0980 -6.8570
     16  -6.8486  0.0559    -7.0979 -6.8571
     17  -6.8485  0.0523    -7.0977 -6.8572
     18  -6.8483  0.0490    -7.0976 -6.8573
     19  -6.8482  0.0470    -7.0975 -6.8574

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0587     0.0067  0.1898
      1   0.1018  0.0588     0.0067  0.1898
      2   0.1005  0.0593     0.0051  0.1897
      3   0.0984  0.0596     0.0044  0.1893
      4   0.0915  0.0615     0.0020  0.1883
      5   0.1051  0.0588     0.0063  0.1906
      6   0.1149  0.0559     0.0124  0.1919
      7   0.1183  0.0538     0.0193  0.1922
      8   0.1199  0.0526     0.0238  0.1923
      9   0.1211  0.0517     0.0272  0.1924
     10   0.1281  0.0484     0.0385  0.1932
     11   0.1327  0.0463     0.0457  0.1937
     12   0.1333  0.0457     0.0477  0.1937
     13   0.1334  0.0456     0.0482  0.1938
     14   0.1340  0.0451     0.0499  0.1938
     15   0.1343  0.0449     0.0506  0.1938
     16   0.1344  0.0447     0.0512  0.1938
     17   0.1348  0.0444     0.0522  0.1938
     18   0.1352  0.0441     0.0534  0.1939
     19   0.1353  0.0439     0.0538  0.1939

