trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  100  60.00  0.00 800.00 17.20  1
  1  716 400.00  0.00 800.00 104.00  0
  2  764 430.00  0.00 800.00 10.80  0
  3  707 400.00  0.00 800.00  4.30  1
  4  744 420.00  0.00 800.00  6.44  1
  5  745 420.00  0.00 800.00  8.60  1
  6  711 400.00  0.00 800.00 12.90  1
  7  659 370.00  0.00 800.00 21.50  0
  8  693 390.00  0.00 800.00 12.90  0
  9  764 430.00  0.00 800.00 10.80  1
 10  746 420.00  0.00 800.00 10.80  1
 11  784 440.00  0.00 800.00 17.20  0
 12  728 410.00  0.00 800.00 10.80  1
 13  748 420.00  0.00 800.00 17.20  0
 14  657 370.00  0.00 800.00 12.90  1
 15  657 370.00  0.00 800.00 17.20  0
 16  728 410.00  0.00 800.00 10.80  1
 17  730 410.00  0.00 800.00 17.20  0
 18  657 370.00  0.00 800.00 12.90  1
 19  728 410.00  0.00 800.00 10.80  1
