trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  900 510.00  0.00 800.00  0.43  1
  1  859 480.00  0.00 800.00 52.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  732 410.00  0.00 800.00 26.00  0
  4  783 440.00  0.00 800.00 12.90  0
  5  693 390.00  0.00 800.00 12.90  0
  6  727 410.00  0.00 800.00  8.60  0
  7  690 390.00  0.00 800.00  6.44  1
  8  745 420.00  0.00 800.00  8.60  0
  9  708 400.00  0.00 800.00  6.44  0
 10  653 370.00  0.00 800.00  4.30  1
 11  707 400.00  0.00 800.00  4.30  1
 12  726 410.00  0.00 800.00  6.44  0
 13  671 380.00  0.00 800.00  4.30  0
 14 1419 790.00  0.00 800.00 156.00  0
 15  491 280.00  0.00 800.00  4.30  1
 16  527 300.00  0.00 800.00  4.30  1
 17  545 310.00  0.00 800.00  4.30  1
 18  599 340.00  0.00 800.00  4.30  1
 19  852 480.00  0.00 800.00  6.44  0
