trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  514 290.00  0.00 800.00 17.20  1
  1  754 420.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  732 410.00  0.00 800.00 26.00  0
  4  783 440.00  0.00 800.00 12.90  1
  5  695 390.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  1
  7  713 400.00  0.00 800.00 21.50  0
  8  676 360.00  0.00 800.00 21.50  1
  9  713 400.00  0.00 800.00 17.20  1
 10  713 390.00  0.00 800.00 17.20  0
 11  731 410.00  0.00 800.00 21.50  0
 12  660 370.00  0.00 800.00 26.00  0
 13  676 380.00  0.00 800.00 17.20  0
 14  640 360.00  0.00 800.00 17.20  0
 15  548 310.00  0.00 800.00 10.80  1
 16  602 340.00  0.00 800.00 10.80  1
 17  658 370.00  0.00 800.00 17.20  0
 18  602 340.00  0.00 800.00  8.60  1
 19  585 330.00  0.00 800.00 12.90  1
