Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3128  1.7880    -9.1730 -3.7365
      1  -4.9177  1.0332    -6.5008 -3.5717
      2  -5.6547  0.7168    -6.5710 -5.0236
      3  -5.2472  0.5703    -5.8760 -4.8784
      4  -5.0889  0.4945    -5.5285 -4.7918
      5  -5.2463  0.4572    -5.6719 -5.0849
      6  -5.2324  0.3510    -5.5231 -5.0980
      7  -5.2605  0.2536    -5.5230 -5.2727
      8  -5.2618  0.1864    -5.5219 -5.2734
      9  -5.2647  0.1366    -5.5216 -5.2745
     10  -5.2638  0.1033    -5.5201 -5.2748
     11  -5.2624  0.0796    -5.5183 -5.2749
     12  -5.2623  0.0649    -5.5179 -5.2751
     13  -5.2621  0.0552    -5.5175 -5.2752
     14  -5.2622  0.0496    -5.5174 -5.2753
     15  -5.2622  0.0462    -5.5173 -5.2754
     16  -5.2631  0.0400    -5.5173 -5.2760
     17  -5.2668  0.0223    -5.5175 -5.2796
     18  -5.2668  0.0208    -5.5175 -5.2796
     19  -5.2670  0.0188    -5.5175 -5.2798

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0590     0.0055  0.1898
      1   0.1014  0.0591     0.0053  0.1898
      2   0.1014  0.0591     0.0055  0.1898
      3   0.1019  0.0590     0.0057  0.1900
      4   0.1053  0.0585     0.0076  0.1906
      5   0.1081  0.0580     0.0089  0.1911
      6   0.1168  0.0551     0.0166  0.1922
      7   0.1249  0.0514     0.0283  0.1931
      8   0.1260  0.0504     0.0317  0.1931
      9   0.1268  0.0497     0.0345  0.1932
     10   0.1280  0.0487     0.0377  0.1933
     11   0.1299  0.0474     0.0421  0.1934
     12   0.1305  0.0469     0.0437  0.1935
     13   0.1312  0.0464     0.0454  0.1935
     14   0.1315  0.0462     0.0463  0.1935
     15   0.1317  0.0460     0.0472  0.1936
     16   0.1321  0.0456     0.0484  0.1936
     17   0.1361  0.0437     0.0548  0.1940
     18   0.1363  0.0435     0.0553  0.1940
     19   0.1365  0.0434     0.0559  0.1940

