Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8361  1.4067    -3.6648 -0.1932
      1  -2.7394  1.0959    -4.3152 -1.8690
      2  -3.1837  1.0553    -5.2703 -2.5936
      3  -3.5951  1.2209    -6.8829 -2.9718
      4  -4.1533  1.5704    -8.2215 -3.2037
      5  -5.7964  1.9426    -9.0848 -3.3241
      6  -4.7134  1.3629    -7.4589 -3.2277
      7  -5.4086  1.3955    -8.1031 -3.5835
      8  -5.0077  1.1226    -6.8873 -3.6254
      9  -5.3755  1.1473    -7.3264 -3.9776
     10  -5.2690  0.9212    -6.6154 -4.2226
     11  -5.0660  0.8339    -6.2048 -4.1048
     12  -5.2258  0.7524    -6.2706 -4.4939
     13  -5.1623  0.6323    -6.0270 -4.5099
     14  -5.2442  0.5415    -6.0399 -4.7490
     15  -5.1779  0.4681    -5.8910 -4.7274
     16  -5.2821  0.4342    -5.9692 -4.8747
     17  -5.3828  0.4269    -6.0366 -5.0324
     18  -5.3531  0.3613    -5.9663 -5.0308
     19  -5.3214  0.3156    -5.8643 -5.0251

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0978  0.0606     0.0012  0.1894
      1   0.0961  0.0611     0.0007  0.1891
      2   0.0948  0.0614     0.0010  0.1889
      3   0.0871  0.0625     0.0003  0.1873
      4   0.0649  0.0603     0.0001  0.1794
      5   0.0114  0.0094     0.0000  0.0263
      6   0.0139  0.0113     0.0000  0.0327
      7   0.0100  0.0068     0.0000  0.0197
      8   0.0113  0.0074     0.0001  0.0216
      9   0.0104  0.0069     0.0000  0.0200
     10   0.0115  0.0069     0.0001  0.0207
     11   0.0120  0.0071     0.0001  0.0220
     12   0.0128  0.0075     0.0002  0.0239
     13   0.0138  0.0076     0.0005  0.0252
     14   0.0149  0.0078     0.0008  0.0264
     15   0.0159  0.0080     0.0011  0.0273
     16   0.0164  0.0082     0.0013  0.0280
     17   0.0162  0.0082     0.0012  0.0276
     18   0.0172  0.0082     0.0016  0.0290
     19   0.0181  0.0083     0.0021  0.0305

