trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1246 700.00  0.00 800.00  3.00  0
  1  707 400.00  0.00 800.00  4.30  1
  2  656 370.00  0.00 800.00 10.80  1
  3  605 340.00  0.00 800.00 21.50  1
  4  571 320.00  0.00 800.00 52.00  0
  5  642 360.00  0.00 800.00 26.00  0
  6  676 380.00  0.00 800.00 17.20  1
  7  713 400.00  0.00 800.00 21.50  1
  8  695 390.00  0.00 800.00 21.50  1
  9  786 440.00  0.00 800.00 26.00  1
 10  734 410.00  0.00 800.00 104.00  0
 11  805 450.00  0.00 800.00 52.00  0
 12  697 390.00  0.00 800.00 52.00  0
 13  786 440.00  0.00 800.00 26.00  0
 14  768 430.00  0.00 800.00 26.00  0
 15  768 440.00  0.00 800.00 52.00  0
 16  768 450.00  0.00 800.00 21.50  1
 17  750 420.00  0.00 800.00 26.00  1
 18  696 390.00  0.00 800.00 26.00  1
 19  930 520.00  0.00 800.00 26.00  0
