Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8653  1.6510    -5.5372 -0.1822
      1  -2.7388  1.5255    -6.8208 -1.6179
      2  -3.3355  1.6244    -7.7503 -2.3399
      3  -4.1160  1.8887    -8.5497 -2.7606
      4  -3.0685  0.7248    -3.8347 -2.7028
      5  -2.9195  0.5419    -3.3215 -2.6754
      6  -2.9423  0.4205    -3.3068 -2.9045
      7  -3.2341  0.9283    -4.6023 -2.8666
      8  -3.3352  0.9056    -4.7308 -2.9363
      9  -3.8809  1.4698    -7.6173 -2.6654
     10  -3.6165  1.0928    -5.8102 -2.9365
     11  -3.4770  0.8513    -4.5565 -2.9870
     12  -3.3839  0.6742    -4.0932 -3.0072
     13  -3.2987  0.5944    -3.8752 -2.9797
     14  -3.2328  0.5160    -3.6828 -2.9611
     15  -3.2107  0.3932    -3.6644 -2.9717
     16  -3.2982  0.4570    -3.7410 -3.0699
     17  -3.3819  0.4932    -3.8658 -3.1728
     18  -3.4172  0.4355    -3.8811 -3.2004
     19  -3.3928  0.3419    -3.7987 -3.2009

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0948  0.0614     0.0006  0.1890
      1   0.0913  0.0621     0.0007  0.1884
      2   0.0854  0.0626     0.0009  0.1873
      3   0.0674  0.0610     0.0005  0.1820
      4   0.0958  0.0597     0.0030  0.1887
      5   0.1079  0.0583     0.0082  0.1912
      6   0.1184  0.0552     0.0163  0.1926
      7   0.0513  0.0400     0.0001  0.1264
      8   0.0503  0.0398     0.0001  0.1259
      9   0.0164  0.0154     0.0000  0.0434
     10   0.0195  0.0157     0.0000  0.0464
     11   0.0223  0.0158     0.0001  0.0487
     12   0.0249  0.0159     0.0005  0.0517
     13   0.0275  0.0168     0.0014  0.0555
     14   0.0300  0.0176     0.0025  0.0596
     15   0.0310  0.0173     0.0045  0.0602
     16   0.0271  0.0147     0.0030  0.0511
     17   0.0257  0.0142     0.0023  0.0484
     18   0.0273  0.0149     0.0032  0.0519
     19   0.0290  0.0149     0.0054  0.0534

