Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8653  1.6510    -5.5372 -0.1822
      1  -2.7388  1.5255    -6.8208 -1.6179
      2  -3.3662  1.6360    -7.7972 -2.3843
      3  -4.1188  1.8890    -8.5513 -2.7672
      4  -3.0702  0.7245    -3.8356 -2.7087
      5  -3.3940  0.9357    -5.0047 -2.9304
      6  -3.8020  1.2414    -6.9713 -3.0804
      7  -3.4943  0.7924    -4.4281 -3.1124
      8  -3.5545  0.7115    -4.4007 -3.2287
      9  -3.4571  0.5215    -3.9093 -3.2261
     10  -3.4281  0.3834    -3.8307 -3.2338
     11  -3.4295  0.2926    -3.8150 -3.2676
     12  -3.4196  0.2223    -3.7706 -3.2700
     13  -3.4231  0.1768    -3.7655 -3.2970
     14  -3.4314  0.1431    -3.7668 -3.3727
     15  -3.4260  0.1177    -3.7133 -3.3710
     16  -3.4301  0.1013    -3.7136 -3.4281
     17  -3.4279  0.0908    -3.6897 -3.4280
     18  -3.4983  0.1498    -3.9104 -3.4405
     19  -3.5134  0.1444    -3.9172 -3.4446

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0948  0.0614     0.0006  0.1890
      1   0.0913  0.0621     0.0007  0.1884
      2   0.0855  0.0630     0.0008  0.1875
      3   0.0676  0.0610     0.0005  0.1821
      4   0.0961  0.0597     0.0031  0.1887
      5   0.0696  0.0539     0.0001  0.1721
      6   0.0400  0.0372     0.0001  0.1128
      7   0.0492  0.0381     0.0001  0.1218
      8   0.0533  0.0396     0.0010  0.1288
      9   0.0615  0.0402     0.0047  0.1366
     10   0.0643  0.0394     0.0092  0.1382
     11   0.0669  0.0389     0.0126  0.1401
     12   0.0683  0.0385     0.0151  0.1409
     13   0.0701  0.0382     0.0170  0.1422
     14   0.0727  0.0381     0.0193  0.1443
     15   0.0740  0.0378     0.0214  0.1451
     16   0.0756  0.0376     0.0228  0.1464
     17   0.0762  0.0374     0.0238  0.1468
     18   0.0483  0.0220     0.0156  0.0862
     19   0.0501  0.0225     0.0165  0.0887

