Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7673  2.0796    -9.1171 -2.6843
      1  -3.9830  1.1128    -5.7003 -2.4982
      2  -3.2063  0.7507    -4.2001 -2.4174
      3  -3.6002  0.5688    -4.3101 -3.1748
      4  -3.3215  0.4972    -3.8487 -3.0334
      5  -3.1723  0.4778    -3.6120 -2.9301
      6  -3.0104  0.8509    -3.6543 -2.2546
      7  -3.0636  0.6639    -3.5741 -2.7031
      8  -3.3000  1.0180    -4.9539 -2.6513
      9  -3.2670  0.7942    -4.0174 -2.9097
     10  -3.2007  0.6135    -3.6725 -2.9214
     11  -3.1501  0.9303    -4.0863 -2.6112
     12  -3.1131  0.7139    -3.6670 -2.7321
     13  -3.0988  0.5536    -3.6157 -2.8494
     14  -3.1634  0.5296    -3.6563 -2.9234
     15  -3.1280  0.4110    -3.5711 -2.9247
     16  -3.1625  0.3575    -3.5926 -2.9628
     17  -3.1753  0.2918    -3.5931 -3.0087
     18  -3.1865  0.2411    -3.5966 -3.0943
     19  -3.3005  0.4420    -3.8393 -3.1675

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0589     0.0062  0.1898
      1   0.1014  0.0590     0.0057  0.1898
      2   0.1017  0.0588     0.0063  0.1898
      3   0.1025  0.0584     0.0077  0.1899
      4   0.1032  0.0583     0.0080  0.1901
      5   0.1027  0.0584     0.0078  0.1900
      6   0.0468  0.0385     0.0001  0.1212
      7   0.0546  0.0393     0.0014  0.1291
      8   0.0328  0.0278     0.0000  0.0839
      9   0.0367  0.0279     0.0001  0.0876
     10   0.0405  0.0280     0.0017  0.0912
     11   0.0243  0.0168     0.0001  0.0522
     12   0.0263  0.0164     0.0003  0.0534
     13   0.0281  0.0161     0.0022  0.0546
     14   0.0286  0.0164     0.0024  0.0558
     15   0.0305  0.0163     0.0047  0.0577
     16   0.0325  0.0171     0.0063  0.0609
     17   0.0346  0.0174     0.0077  0.0634
     18   0.0365  0.0177     0.0086  0.0660
     19   0.0234  0.0117     0.0026  0.0411

