trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  452 260.00  0.00 800.00  1.00  1
  1  663 370.00  0.00 800.00 156.00  0
  2  693 390.00  0.00 800.00 12.90  1
  3  661 370.00  0.00 800.00 52.00  0
  4  784 440.00  0.00 800.00 17.20  0
  5  783 440.00  0.00 800.00 12.90  1
  6  713 400.00  0.00 800.00 21.50  0
  7  676 380.00  0.00 800.00 17.20  0
  8  694 390.00  0.00 800.00 17.20  0
  9  710 400.00  0.00 800.00 10.80  1
 10  694 390.00  0.00 800.00 21.50  0
 11  694 410.00  0.00 800.00 21.50  0
 12  694 410.00  0.00 800.00 12.90  0
 13  710 400.00  0.00 800.00 10.80  0
 14  655 370.00  0.00 800.00  8.60  1
 15  674 380.00  0.00 800.00 10.80  1
 16  657 370.00  0.00 800.00 12.90  1
 17  639 360.00  0.00 800.00 12.90  1
 18  710 400.00  0.00 800.00 10.80  1
 19  657 370.00  0.00 800.00 12.90  1
