trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   86  50.00  0.00 800.00 104.00  0
  1  652 370.00  0.00 800.00  3.00  1
  2  707 400.00  0.00 800.00  4.30  1
  3  654 370.00  0.00 800.00  6.44  1
  4  655 370.00  0.00 800.00  8.60  1
  5  674 380.00  0.00 800.00 10.80  1
  6  623 350.00  0.00 800.00 21.50  1
  7  643 360.00  0.00 800.00 52.00  0
  8  750 420.00  0.00 800.00 26.00  0
  9  713 400.00  0.00 800.00 21.50  1
 10  894 500.00  0.00 800.00 26.00  0
 11  822 460.00  0.00 800.00 26.00  0
 12  659 370.00  0.00 800.00 21.50  1
 13  804 450.00  0.00 800.00 26.00  0
 14  677 380.00  0.00 800.00 21.50  1
 15  623 350.00  0.00 800.00 21.50  1
 16  786 440.00  0.00 800.00 26.00  0
 17  659 370.00  0.00 800.00 21.50  1
 18  768 430.00  0.00 800.00 26.00  0
 19  659 390.00  0.00 800.00 26.00  0
