trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  480 270.00  0.00 800.00 26.00  1
  1  754 420.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  1
  3  663 370.00  0.00 800.00 156.00  1
  4  753 420.00  0.00 800.00 156.00  0
  5  753 430.00  0.00 800.00 104.00  1
  6  753 440.00  0.00 800.00 104.00  1
  7  753 430.00  0.00 800.00 260.00  1
  8  845 470.00  0.00 800.00 520.00  1
  9    8  10.00  0.00 800.00 10.80  1
 10    7  10.00  0.00 800.00  8.60  1
 11    7  10.00  0.00 800.00 10.80  0
 12    9  10.00  0.00 800.00 12.90  0
 13  716 400.00  0.00 800.00 104.00  1
 14 1421 790.00  0.00 800.00 520.00  0
 15   13  10.00  0.00 800.00 52.00  1
 16   12  10.00  0.00 800.00 26.00  0
 17  717 400.00  0.00 800.00 156.00  1
 18  716 400.00  0.00 800.00 104.00  0
 19  716 400.00  0.00 800.00 156.00  0
