Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9052  2.0086    -9.1315 -2.9542
      1  -4.1215  1.0639    -5.7186 -2.7496
      2  -4.8882  0.7151    -5.7875 -4.2364
      3  -4.4710  0.5626    -5.0680 -4.0948
      4  -4.7407  0.5911    -5.2966 -4.4902
      5  -4.9924  1.1316    -6.9938 -3.4305
      6  -4.9046  0.8796    -5.8578 -4.1808
      7  -4.7526  0.9603    -5.7917 -3.6952
      8  -4.5014  1.7026    -8.1470 -1.2656
      9  -4.4891  1.3886    -7.3846 -1.9564
     10  -4.4798  1.1126    -6.0705 -2.8813
     11  -4.5676  2.6833    -8.9712 -0.4969
     12  -4.5754  2.6526    -8.9623 -0.5161
     13  -4.5704  2.7133    -8.9823 -0.4844
     14  -4.5287  2.7128    -8.9721 -0.4743
     15  -4.5724  2.7148    -8.9836 -0.4851
     16  -4.6118  2.7126    -8.9918 -0.4956
     17  -4.6519  2.7139    -9.0018 -0.5044
     18  -4.6919  2.7147    -9.0115 -0.5135
     19  -4.7313  2.7112    -9.0190 -0.5250

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0592     0.0054  0.1898
      1   0.1006  0.0595     0.0047  0.1898
      2   0.1008  0.0594     0.0048  0.1898
      3   0.1020  0.0593     0.0052  0.1900
      4   0.0972  0.0606     0.0024  0.1893
      5   0.0335  0.0331     0.0000  0.0974
      6   0.0401  0.0343     0.0001  0.1054
      7   0.0346  0.0302     0.0000  0.0906
      8   0.0091  0.0100     0.0000  0.0256
      9   0.0111  0.0100     0.0000  0.0269
     10   0.0125  0.0097     0.0000  0.0276
     11   0.0003  0.0011     0.0000  0.0001
     12   0.0004  0.0015     0.0000  0.0001
     13   0.0001  0.0002     0.0000  0.0001
     14   0.0001  0.0003     0.0000  0.0001
     15   0.0001  0.0000     0.0000  0.0001
     16   0.0001  0.0000     0.0000  0.0001
     17   0.0001  0.0000     0.0000  0.0001
     18   0.0001  0.0000     0.0000  0.0001
     19   0.0001  0.0000     0.0000  0.0001

