Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.8380  1.7685    -5.6051 -0.3021
      1  -1.5483  1.1342    -3.1018 -0.1703
      2  -2.3096  0.7936    -3.1621 -1.6129
      3  -2.7143  0.6753    -3.3765 -2.3364
      4  -2.4522  0.7174    -2.9594 -2.1287
      5  -2.4613  0.5582    -2.8886 -2.3774
      6  -2.4022  0.4161    -2.6374 -2.3773
      7  -2.4067  0.3464    -2.6384 -2.3862
      8  -3.0848  1.5129    -7.1897 -1.9572
      9  -2.9090  1.1876    -5.5480 -2.1732
     10  -2.7563  0.9179    -3.8376 -2.2316
     11  -2.6583  0.7234    -3.2966 -2.2568
     12  -2.5938  0.5759    -3.1058 -2.2676
     13  -2.5048  0.6489    -3.0126 -2.1351
     14  -2.5069  0.5083    -2.9607 -2.2449
     15  -2.4489  0.4482    -2.8800 -2.2121
     16  -2.4004  0.3989    -2.8363 -2.1827
     17  -2.4098  0.3110    -2.8343 -2.2823
     18  -2.3876  0.2501    -2.7779 -2.2793
     19  -2.3952  0.1969    -2.7801 -2.3779

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0595     0.0044  0.1897
      1   0.1011  0.0592     0.0054  0.1898
      2   0.1009  0.0593     0.0049  0.1898
      3   0.1009  0.0595     0.0046  0.1898
      4   0.0970  0.0606     0.0024  0.1893
      5   0.1076  0.0581     0.0077  0.1909
      6   0.1185  0.0545     0.0171  0.1923
      7   0.1262  0.0521     0.0251  0.1935
      8   0.0194  0.0183     0.0000  0.0517
      9   0.0216  0.0180     0.0000  0.0532
     10   0.0244  0.0180     0.0001  0.0552
     11   0.0272  0.0181     0.0006  0.0583
     12   0.0298  0.0184     0.0019  0.0608
     13   0.0270  0.0174     0.0011  0.0565
     14   0.0293  0.0174     0.0026  0.0588
     15   0.0315  0.0184     0.0034  0.0627
     16   0.0338  0.0197     0.0041  0.0676
     17   0.0362  0.0196     0.0070  0.0695
     18   0.0387  0.0200     0.0081  0.0726
     19   0.0408  0.0199     0.0098  0.0744

