Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.3694  1.5283    -4.6819 -0.2542
      1  -3.4993  0.9427    -4.8214 -2.4246
      2  -4.1593  0.7051    -4.9746 -3.6553
      3  -3.8472  0.6239    -4.4306 -3.4779
      4  -3.9983  0.5879    -4.5134 -3.7482
      5  -3.9965  0.4510    -4.4609 -3.8031
      6  -3.9747  0.3222    -4.4195 -3.8123
      7  -3.9669  0.2470    -4.4010 -3.8177
      8  -3.9680  0.2001    -4.3972 -3.8339
      9  -3.9692  0.1706    -4.3947 -3.8494
     10  -3.9663  0.1494    -4.3857 -3.8498
     11  -3.9686  0.1373    -4.3850 -3.8706
     12  -3.9670  0.1291    -4.3792 -3.8705
     13  -3.9656  0.1240    -4.3738 -3.8703
     14  -3.9649  0.1213    -4.3708 -3.8702
     15  -3.9662  0.1189    -4.3709 -3.8825
     16  -3.9665  0.1180    -4.3707 -3.8863
     17  -3.9674  0.1166    -4.3707 -3.8968
     18  -3.9679  0.1157    -4.3705 -3.9031
     19  -3.9669  0.1139    -4.3662 -3.9026

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1001  0.0595     0.0038  0.1896
      1   0.0996  0.0596     0.0036  0.1895
      2   0.0990  0.0597     0.0028  0.1894
      3   0.0993  0.0598     0.0028  0.1895
      4   0.0994  0.0590     0.0033  0.1892
      5   0.1039  0.0570     0.0098  0.1897
      6   0.1066  0.0554     0.0158  0.1900
      7   0.1079  0.0546     0.0188  0.1902
      8   0.1092  0.0538     0.0214  0.1903
      9   0.1105  0.0532     0.0234  0.1904
     10   0.1111  0.0528     0.0247  0.1905
     11   0.1125  0.0522     0.0267  0.1907
     12   0.1129  0.0519     0.0277  0.1907
     13   0.1133  0.0517     0.0284  0.1907
     14   0.1135  0.0515     0.0289  0.1908
     15   0.1142  0.0512     0.0300  0.1909
     16   0.1145  0.0510     0.0305  0.1909
     17   0.1152  0.0507     0.0314  0.1910
     18   0.1156  0.0505     0.0321  0.1910
     19   0.1158  0.0503     0.0327  0.1910

