Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0525  1.4509    -4.0789 -0.2179
      1  -3.0737  1.0320    -4.3753 -2.1386
      2  -2.5682  0.7881    -3.2877 -2.0195
      3  -2.8538  0.7286    -3.4215 -2.4930
      4  -3.0082  0.7249    -3.6404 -2.7201
      5  -2.9206  0.5114    -3.1841 -2.7216
      6  -2.8572  0.9405    -3.7330 -2.4072
      7  -2.7526  0.8504    -3.2133 -2.3830
      8  -2.6825  0.6752    -3.0641 -2.4019
      9  -2.6803  0.5077    -3.0215 -2.6035
     10  -2.6635  0.5812    -2.8991 -2.4474
     11  -2.6616  0.4408    -2.8969 -2.6268
     12  -2.6520  0.3224    -2.8952 -2.6428
     13  -2.6464  0.2358    -2.8943 -2.6452
     14  -2.6466  0.1787    -2.8939 -2.6492
     15  -2.6962  0.3935    -3.0908 -2.6491
     16  -2.6692  0.3003    -2.9989 -2.6489
     17  -2.6569  0.2200    -2.9230 -2.6491
     18  -2.6491  0.1621    -2.8981 -2.6493
     19  -2.6519  0.1402    -2.9002 -2.6510

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0985  0.0602     0.0021  0.1894
      1   0.0971  0.0606     0.0016  0.1892
      2   0.0996  0.0599     0.0026  0.1896
      3   0.1003  0.0599     0.0025  0.1898
      4   0.0996  0.0600     0.0024  0.1897
      5   0.1112  0.0566     0.0109  0.1913
      6   0.0582  0.0439     0.0001  0.1412
      7   0.0628  0.0454     0.0001  0.1485
      8   0.0698  0.0458     0.0022  0.1545
      9   0.0766  0.0445     0.0091  0.1582
     10   0.0688  0.0425     0.0053  0.1465
     11   0.0750  0.0414     0.0121  0.1504
     12   0.0773  0.0405     0.0170  0.1514
     13   0.0787  0.0398     0.0203  0.1521
     14   0.0826  0.0395     0.0238  0.1551
     15   0.0502  0.0259     0.0103  0.0944
     16   0.0536  0.0257     0.0143  0.0971
     17   0.0552  0.0253     0.0165  0.0982
     18   0.0567  0.0249     0.0188  0.0994
     19   0.0592  0.0256     0.0208  0.1029

