Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6287  2.7220    -9.0021 -0.5094
      1  -6.9124  1.4627    -8.3949 -4.8883
      2  -5.7726  0.8841    -7.0669 -4.7795
      3  -5.0942  0.6353    -5.8088 -4.5916
      4  -5.4034  0.5137    -5.9979 -5.1331
      5  -5.5636  0.5032    -6.1774 -5.3692
      6  -5.8435  0.8995    -7.3137 -5.3398
      7  -5.7102  0.6588    -6.4390 -5.4051
      8  -5.5584  0.7061    -6.2362 -5.2300
      9  -5.5015  0.6096    -6.0286 -5.2505
     10  -5.5135  0.4621    -6.0023 -5.3014
     11  -5.5190  0.3576    -5.9816 -5.3258
     12  -5.3261  0.6747    -5.9578 -4.7072
     13  -5.3981  0.5185    -5.9484 -5.0442
     14  -5.4508  0.4163    -5.9530 -5.2505
     15  -5.3175  0.5775    -5.8806 -4.9985
     16  -5.3515  0.4503    -5.8565 -5.0850
     17  -5.3414  0.3647    -5.7847 -5.0972
     18  -5.2936  0.3368    -5.7605 -5.0645
     19  -5.3159  0.2713    -5.7617 -5.1336

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0071  0.1899
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1009  0.0590     0.0061  0.1897
      3   0.1002  0.0593     0.0052  0.1896
      4   0.1015  0.0591     0.0060  0.1899
      5   0.1005  0.0595     0.0055  0.1898
      6   0.0416  0.0374     0.0001  0.1157
      7   0.0503  0.0389     0.0010  0.1253
      8   0.0445  0.0339     0.0001  0.1074
      9   0.0502  0.0359     0.0012  0.1163
     10   0.0522  0.0354     0.0040  0.1174
     11   0.0540  0.0350     0.0068  0.1187
     12   0.0244  0.0166     0.0004  0.0528
     13   0.0269  0.0166     0.0017  0.0549
     14   0.0296  0.0170     0.0033  0.0583
     15   0.0217  0.0125     0.0009  0.0411
     16   0.0231  0.0123     0.0020  0.0423
     17   0.0244  0.0123     0.0032  0.0439
     18   0.0251  0.0126     0.0036  0.0453
     19   0.0265  0.0125     0.0056  0.0464

