Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1516  2.4297    -9.0554 -1.4894
      1  -7.1782  1.3303    -7.4420 -5.4031
      2  -8.0888  0.9038    -4.1844 -7.1554
      3  -7.4767  0.7104    -8.3982 -7.0357
      4  -7.1878  0.6253    -7.8239 -6.8853
      5  -7.0195  0.6087    -7.5445 -6.6903
      6  -6.6301  1.0086    -7.4049 -5.2424
      7  -6.0851  1.3357    -7.3334 -3.1298
      8  -5.3725  1.6316    -7.3911 -1.6842
      9  -5.4826  1.4089    -7.0622 -2.3769
     10  -5.7829  1.0885    -7.0287 -4.1119
     11  -5.9722  0.8991    -7.0340 -5.0046
     12  -5.6986  0.9620    -6.7927 -4.5341
     13  -5.7456  0.7859    -6.7459 -4.8509
     14  -5.8583  0.6574    -6.7643 -5.1930
     15  -5.9488  0.5650    -6.7876 -5.3980
     16  -5.8707  0.4995    -6.6019 -5.3608
     17  -5.6625  0.6210    -6.5007 -5.0689
     18  -5.7215  0.5256    -6.5090 -5.2501
     19  -5.6838  0.4575    -6.4019 -5.2390

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1036  0.0580     0.0083  0.1901
      1   0.1037  0.0579     0.0087  0.1901
      2   0.1046  0.0575     0.0103  0.1902
      3   0.1024  0.0584     0.0082  0.1899
      4   0.1038  0.0583     0.0078  0.1902
      5   0.1032  0.0589     0.0068  0.1903
      6   0.0470  0.0402     0.0001  0.1263
      7   0.0187  0.0165     0.0000  0.0475
      8   0.0088  0.0071     0.0000  0.0193
      9   0.0098  0.0069     0.0000  0.0197
     10   0.0112  0.0071     0.0001  0.0207
     11   0.0125  0.0073     0.0001  0.0229
     12   0.0108  0.0064     0.0001  0.0196
     13   0.0112  0.0061     0.0002  0.0197
     14   0.0121  0.0063     0.0005  0.0204
     15   0.0130  0.0064     0.0007  0.0212
     16   0.0137  0.0067     0.0009  0.0230
     17   0.0111  0.0055     0.0004  0.0188
     18   0.0118  0.0056     0.0006  0.0193
     19   0.0124  0.0057     0.0008  0.0198

