trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1224 690.00  0.00 800.00  0.43  1
  1  753 420.00  0.00 800.00 156.00  1
  2 1043 580.00  0.00 800.00 520.00  0
  3  701 390.00  0.00 800.00 520.00  0
  4  754 420.00  0.00 800.00 260.00  1
  5  844 470.00  0.00 800.00 260.00  1
  6  701 390.00  0.00 800.00 520.00  0
  7  593 330.00  0.00 800.00 520.00  0
  8  844 470.00  0.00 800.00 260.00  0
  9  862 480.00  0.00 800.00 260.00  0
 10  718 400.00  0.00 800.00 260.00  1
 11  629 350.00  0.00 800.00 520.00  0
 12  736 410.00  0.00 800.00 260.00  0
 13  700 390.00  0.00 800.00 260.00  1
 14  700 410.00  0.00 800.00 520.00  0
 15  718 400.00  0.00 800.00 260.00  1
 16  718 380.00  0.00 800.00 156.00  1
 17  718 410.00  0.00 800.00 520.00  0
 18  718 380.00  0.00 800.00 520.00  0
 19  718 420.00  0.00 800.00 520.00  0
