Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3570  1.7651    -9.1775 -3.8266
      1  -4.9639  1.0164    -6.5074 -3.7034
      2  -4.1900  0.6900    -5.0401 -3.5223
      3  -3.7849  0.6341    -4.4135 -3.3711
      4  -3.6047  0.6256    -4.1084 -3.1383
      5  -3.3731  0.8289    -3.9485 -2.1853
      6  -2.9207  1.3461    -5.0293 -0.7703
      7  -2.3322  1.7025    -6.4151 -0.3235
      8  -2.1444  1.4334    -4.2580 -0.3168
      9  -1.6033  1.5566    -4.8973 -0.1612
     10  -1.2447  1.5192    -4.5184 -0.1066
     11  -1.0768  1.2162    -2.7680 -0.1028
     12  -0.8203  1.1304    -2.2449 -0.0749
     13  -0.7342  0.9046    -1.9924 -0.0735
     14  -0.9816  0.9668    -2.2748 -0.1305
     15  -1.2174  0.9767    -2.4975 -0.2633
     16  -1.3981  0.9229    -2.6089 -0.4514
     17  -1.2045  0.8856    -2.2936 -0.3389
     18  -1.3016  0.7979    -2.3321 -0.5144
     19  -1.1252  0.8932    -2.1057 -0.3320

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0051  0.1897
      1   0.1005  0.0592     0.0048  0.1896
      2   0.0998  0.0592     0.0044  0.1894
      3   0.0973  0.0597     0.0030  0.1889
      4   0.0972  0.0599     0.0030  0.1889
      5   0.0706  0.0559     0.0002  0.1750
      6   0.0199  0.0201     0.0000  0.0571
      7   0.0085  0.0063     0.0000  0.0177
      8   0.0093  0.0061     0.0001  0.0182
      9   0.0073  0.0038     0.0000  0.0120
     10   0.0072  0.0035     0.0000  0.0113
     11   0.0075  0.0032     0.0001  0.0115
     12   0.0076  0.0031     0.0001  0.0115
     13   0.0078  0.0029     0.0003  0.0115
     14   0.0076  0.0028     0.0002  0.0112
     15   0.0077  0.0029     0.0002  0.0114
     16   0.0078  0.0031     0.0002  0.0119
     17   0.0079  0.0032     0.0003  0.0120
     18   0.0082  0.0034     0.0003  0.0126
     19   0.0077  0.0029     0.0002  0.0115

