Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8508  1.3711    -3.6480 -0.1968
      1  -2.7354  1.0085    -3.8657 -1.8733
      2  -2.2232  0.8897    -2.9356 -1.6905
      3  -2.0375  0.7823    -2.5337 -1.6166
      4  -1.8842  0.7844    -2.3113 -1.3882
      5  -1.9127  0.5928    -2.2800 -1.7976
      6  -1.8689  0.4471    -2.1077 -1.8065
      7  -1.8492  0.3389    -2.1021 -1.8140
      8  -1.8569  0.2458    -2.1019 -1.8594
      9  -1.8534  0.1770    -2.1015 -1.8602
     10  -1.8501  0.1272    -2.1005 -1.8604
     11  -1.8495  0.0926    -2.1004 -1.8609
     12  -1.8492  0.0687    -2.1004 -1.8611
     13  -1.8090  0.7290    -2.1613 -1.5645
     14  -1.9738  1.4503    -5.8794 -1.1560
     15  -1.7895  1.0978    -2.9598 -1.1945
     16  -1.6866  0.8211    -2.2250 -1.2168
     17  -1.6609  0.6355    -2.1114 -1.3379
     18  -1.6542  0.4995    -2.1035 -1.3766
     19  -1.6178  0.4021    -2.0751 -1.3729

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0988  0.0604     0.0014  0.1896
      1   0.0981  0.0608     0.0011  0.1895
      2   0.0975  0.0608     0.0004  0.1894
      3   0.1008  0.0598     0.0026  0.1898
      4   0.0986  0.0606     0.0024  0.1896
      5   0.1114  0.0568     0.0103  0.1914
      6   0.1192  0.0538     0.0190  0.1924
      7   0.1253  0.0513     0.0274  0.1931
      8   0.1320  0.0473     0.0424  0.1937
      9   0.1327  0.0465     0.0450  0.1937
     10   0.1341  0.0453     0.0492  0.1938
     11   0.1345  0.0449     0.0504  0.1939
     12   0.1347  0.0447     0.0511  0.1939
     13   0.0329  0.0186     0.0023  0.0637
     14   0.0172  0.0120     0.0000  0.0353
     15   0.0184  0.0115     0.0001  0.0360
     16   0.0191  0.0112     0.0005  0.0364
     17   0.0204  0.0110     0.0013  0.0375
     18   0.0217  0.0109     0.0022  0.0385
     19   0.0230  0.0109     0.0032  0.0397

