Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3793  1.3895    -3.5679 -0.1389
      1  -2.0420  1.2638    -4.7003 -1.3259
      2  -1.6773  1.1433    -3.2417 -1.1271
      3  -1.8402  1.1347    -3.6206 -1.4027
      4  -2.5415  1.8467    -7.5790 -1.3595
      5  -2.1782  1.4058    -5.8903 -1.4325
      6  -2.1149  1.5499    -6.4576 -1.2573
      7  -1.9037  1.1834    -4.0078 -1.3305
      8  -1.7722  1.0398    -2.6146 -1.2868
      9  -1.7222  0.8027    -2.1486 -1.4381
     10  -2.0176  1.2427    -4.7196 -1.4264
     11  -1.8727  0.9516    -2.5292 -1.4580
     12  -1.7929  0.9540    -2.3553 -1.3796
     13  -1.7406  0.7318    -2.1478 -1.4792
     14  -1.6747  0.6166    -2.0782 -1.4597
     15  -1.6298  0.4895    -2.0229 -1.4591
     16  -1.6247  0.3731    -2.0140 -1.5820
     17  -1.6014  0.2945    -1.9080 -1.5762
     18  -1.6024  0.2248    -1.9050 -1.5927
     19  -1.5923  0.1717    -1.8462 -1.5928

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0957  0.0615     0.0001  0.1891
      1   0.0933  0.0621     0.0001  0.1887
      2   0.0955  0.0621     0.0001  0.1892
      3   0.0961  0.0620     0.0001  0.1894
      4   0.0360  0.0380     0.0000  0.1104
      5   0.0426  0.0383     0.0000  0.1164
      6   0.0384  0.0354     0.0000  0.1050
      7   0.0417  0.0350     0.0001  0.1074
      8   0.0482  0.0375     0.0001  0.1178
      9   0.0536  0.0372     0.0015  0.1221
     10   0.0286  0.0218     0.0000  0.0662
     11   0.0315  0.0214     0.0001  0.0681
     12   0.0314  0.0212     0.0001  0.0675
     13   0.0340  0.0208     0.0019  0.0691
     14   0.0371  0.0215     0.0036  0.0735
     15   0.0400  0.0217     0.0062  0.0762
     16   0.0423  0.0214     0.0088  0.0781
     17   0.0450  0.0216     0.0107  0.0809
     18   0.0469  0.0213     0.0136  0.0822
     19   0.0489  0.0212     0.0152  0.0840

