Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6744  1.3335    -3.5968 -0.1747
      1  -2.4463  1.0051    -3.9007 -1.6189
      2  -2.8727  0.8805    -4.2069 -2.3768
      3  -3.2484  0.9090    -4.8243 -2.7541
      4  -3.5430  0.9693    -5.3833 -2.9731
      5  -3.8909  1.0629    -6.0424 -3.1882
      6  -4.4116  1.2297    -7.0925 -3.3640
      7  -5.0877  1.4989    -8.2248 -3.0849
      8  -4.7768  1.1649    -6.9145 -3.5000
      9  -4.7775  0.9967    -6.5239 -3.7473
     10  -5.2582  1.2142    -7.5395 -3.8426
     11  -5.2832  1.0657    -7.2876 -4.1189
     12  -5.0419  0.8515    -6.3948 -4.0830
     13  -5.3503  0.9517    -6.8800 -4.3387
     14  -5.3672  0.8323    -6.7676 -4.4754
     15  -5.7131  0.9963    -7.4782 -4.6863
     16  -5.5474  0.8079    -6.8083 -4.6856
     17  -5.4219  0.7054    -6.5060 -4.6326
     18  -5.5289  0.6436    -6.5565 -4.8264
     19  -5.7374  0.7334    -6.8518 -5.0281

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0601     0.0001  0.1899
      1   0.0998  0.0607     0.0001  0.1898
      2   0.0972  0.0614     0.0002  0.1895
      3   0.0851  0.0623     0.0001  0.1871
      4   0.0640  0.0556     0.0001  0.1734
      5   0.0366  0.0357     0.0001  0.1086
      6   0.0171  0.0150     0.0000  0.0435
      7   0.0089  0.0066     0.0000  0.0186
      8   0.0103  0.0070     0.0000  0.0201
      9   0.0109  0.0067     0.0001  0.0203
     10   0.0080  0.0046     0.0000  0.0133
     11   0.0085  0.0043     0.0001  0.0134
     12   0.0091  0.0046     0.0001  0.0141
     13   0.0081  0.0040     0.0001  0.0130
     14   0.0084  0.0038     0.0002  0.0130
     15   0.0074  0.0030     0.0001  0.0110
     16   0.0077  0.0031     0.0002  0.0118
     17   0.0080  0.0032     0.0003  0.0122
     18   0.0083  0.0034     0.0003  0.0127
     19   0.0077  0.0029     0.0002  0.0114

