Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6397  2.7164    -9.0033 -0.5284
      1  -2.4665  1.5204    -4.8500 -0.2991
      2  -1.2871  0.9449    -2.5848 -0.1622
      3  -1.9076  0.6720    -2.6385 -1.3486
      4  -2.1702  0.5614    -2.7860 -1.8509
      5  -2.3185  0.5024    -2.8649 -2.1169
      6  -2.1534  0.4267    -2.5677 -1.9924
      7  -2.1113  0.3138    -2.3714 -1.9843
      8  -2.1249  0.2346    -2.3713 -2.1204
      9  -2.1171  0.1685    -2.3685 -2.1206
     10  -2.1110  0.1234    -2.3645 -2.1207
     11  -2.1316  0.2455    -2.3975 -2.1219
     12  -2.2431  0.5165    -2.6223 -2.1218
     13  -2.3503  0.5791    -2.6441 -2.1378
     14  -2.3948  0.5195    -2.6819 -2.1833
     15  -2.4013  0.4209    -2.6386 -2.2747
     16  -2.3988  0.3296    -2.6368 -2.3788
     17  -2.3912  0.2489    -2.6350 -2.3813
     18  -2.3864  0.1910    -2.6339 -2.3823
     19  -2.5088  0.4959    -3.1666 -2.3855

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1027  0.0584     0.0079  0.1900
      1   0.1030  0.0582     0.0082  0.1900
      2   0.1041  0.0579     0.0092  0.1902
      3   0.1028  0.0582     0.0084  0.1900
      4   0.1033  0.0579     0.0091  0.1900
      5   0.1051  0.0576     0.0098  0.1903
      6   0.1078  0.0565     0.0129  0.1907
      7   0.1160  0.0540     0.0205  0.1918
      8   0.1237  0.0510     0.0296  0.1928
      9   0.1255  0.0496     0.0346  0.1929
     10   0.1288  0.0478     0.0405  0.1932
     11   0.0943  0.0464     0.0218  0.1758
     12   0.0521  0.0299     0.0072  0.1038
     13   0.0470  0.0279     0.0046  0.0952
     14   0.0510  0.0296     0.0059  0.1023
     15   0.0555  0.0302     0.0085  0.1072
     16   0.0592  0.0301     0.0114  0.1101
     17   0.0607  0.0296     0.0143  0.1109
     18   0.0614  0.0292     0.0159  0.1113
     19   0.0322  0.0187     0.0027  0.0628

