trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  954 540.00  0.00 800.00  0.43  1
  1  806 450.00  0.00 800.00 104.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  655 370.00  0.00 800.00  8.60  1
  6  745 420.00  0.00 800.00  8.60  0
  7  674 380.00  0.00 800.00 10.80  0
  8  744 420.00  0.00 800.00  6.44  1
  9  674 390.00  0.00 800.00 12.90  0
 10  744 430.00  0.00 800.00  8.60  0
 11  744 410.00  0.00 800.00  8.60  1
 12  674 380.00  0.00 800.00 10.80  1
 13  745 420.00  0.00 800.00  8.60  1
 14  656 370.00  0.00 800.00 10.80  1
 15  638 360.00  0.00 800.00 10.80  1
 16  709 400.00  0.00 800.00  8.60  1
 17  709 410.00  0.00 800.00  6.44  1
 18  709 380.00  0.00 800.00  6.44  1
 19  747 420.00  0.00 800.00 12.90  1
