Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6166  2.7281    -9.0008 -0.4902
      1  -2.3030  1.4562    -4.5786 -0.2526
      2  -1.0311  0.8959    -2.0968 -0.1191
      3  -1.5431  0.7092    -2.2617 -1.0746
      4  -1.8162  0.6497    -2.3951 -1.5095
      5  -1.9744  0.6471    -2.6659 -1.7093
      6  -2.3925  1.0355    -4.3870 -1.8619
      7  -3.1381  1.4221    -6.4291 -1.9745
      8  -4.0420  1.6366    -7.8445 -2.2283
      9  -3.5966  1.2536    -6.0295 -2.2510
     10  -4.0207  1.2680    -6.6354 -2.6173
     11  -3.9783  1.1072    -5.9912 -2.7397
     12  -4.4322  1.2026    -6.8958 -3.0979
     13  -4.2039  0.9434    -5.7073 -3.1188
     14  -4.1894  0.8370    -5.5462 -3.1857
     15  -3.9951  0.7227    -5.1322 -3.0877
     16  -4.1994  0.6848    -5.2667 -3.4021
     17  -4.0879  0.6055    -5.0259 -3.3353
     18  -4.1810  0.5429    -5.0891 -3.5243
     19  -4.2642  0.4949    -5.1470 -3.7080

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0585     0.0075  0.1899
      1   0.1024  0.0585     0.0076  0.1899
      2   0.1024  0.0583     0.0079  0.1899
      3   0.1016  0.0588     0.0068  0.1898
      4   0.1008  0.0589     0.0061  0.1896
      5   0.0988  0.0592     0.0052  0.1892
      6   0.0473  0.0418     0.0003  0.1307
      7   0.0154  0.0133     0.0001  0.0386
      8   0.0081  0.0053     0.0000  0.0145
      9   0.0092  0.0056     0.0000  0.0168
     10   0.0082  0.0048     0.0000  0.0135
     11   0.0087  0.0045     0.0001  0.0136
     12   0.0077  0.0039     0.0001  0.0125
     13   0.0083  0.0040     0.0001  0.0130
     14   0.0085  0.0038     0.0003  0.0131
     15   0.0089  0.0040     0.0003  0.0134
     16   0.0090  0.0041     0.0004  0.0135
     17   0.0094  0.0043     0.0004  0.0138
     18   0.0099  0.0045     0.0005  0.0154
     19   0.0104  0.0047     0.0006  0.0167

