Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6166  2.7281    -9.0008 -0.4902
      1  -6.9127  1.4627    -8.3945 -4.8894
      2  -5.7719  0.8829    -7.0654 -4.7805
      3  -5.0938  0.6351    -5.8031 -4.5967
      4  -4.8037  0.6025    -5.4014 -4.3834
      5  -4.6243  0.6505    -5.1813 -3.9577
      6  -4.1357  1.1106    -5.0030 -1.6195
      7  -3.1313  1.5206    -4.9648 -0.5553
      8  -3.7940  1.0696    -4.9869 -2.0162
      9  -4.0541  0.8056    -4.9788 -3.0612
     10  -4.2178  0.6754    -4.9975 -3.5398
     11  -4.3190  0.5745    -5.0177 -3.8384
     12  -4.2114  0.5374    -4.8596 -3.7589
     13  -4.1645  0.4556    -4.7202 -3.7552
     14  -4.2239  0.3797    -4.7271 -3.9614
     15  -4.2332  0.3103    -4.7239 -3.9826
     16  -4.1818  0.2765    -4.6732 -3.9689
     17  -4.2197  0.2364    -4.6862 -4.0128
     18  -4.1942  0.2040    -4.6349 -4.0048
     19  -4.1136  0.2518    -4.5053 -3.9573

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0585     0.0075  0.1899
      1   0.1019  0.0586     0.0073  0.1898
      2   0.1011  0.0589     0.0065  0.1897
      3   0.1005  0.0592     0.0055  0.1896
      4   0.0993  0.0593     0.0049  0.1894
      5   0.0965  0.0597     0.0040  0.1888
      6   0.0435  0.0407     0.0004  0.1253
      7   0.0118  0.0093     0.0001  0.0269
      8   0.0146  0.0108     0.0001  0.0324
      9   0.0172  0.0116     0.0001  0.0359
     10   0.0193  0.0124     0.0004  0.0396
     11   0.0212  0.0130     0.0010  0.0422
     12   0.0219  0.0132     0.0012  0.0435
     13   0.0235  0.0135     0.0019  0.0458
     14   0.0256  0.0139     0.0030  0.0480
     15   0.0265  0.0137     0.0043  0.0486
     16   0.0279  0.0142     0.0053  0.0512
     17   0.0297  0.0145     0.0071  0.0535
     18   0.0314  0.0148     0.0078  0.0552
     19   0.0262  0.0123     0.0056  0.0458

