Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.7878  1.2923    -4.8892 -6.5129
      1  -7.0315  1.1185    -8.1448 -5.7211
      2  -6.7412  1.0431    -7.5612 -5.4089
      3  -6.5789  1.0114    -7.2899 -5.1845
      4  -6.1705  1.3221    -7.1000 -3.0150
      5  -5.3562  1.7935    -7.2219 -1.2766
      6  -4.1429  2.1394    -7.8706 -0.5590
      7  -3.1768  2.4046    -8.2588 -0.2820
      8  -2.8276  2.1891    -7.6002 -0.2558
      9  -2.5537  1.9678    -6.5038 -0.2382
     10  -3.4941  1.8010    -6.9081 -0.8071
     11  -3.4009  1.6447    -6.2139 -0.8789
     12  -2.7256  1.5502    -5.6586 -0.5829
     13  -3.1761  1.3731    -5.7255 -1.3501
     14  -2.8041  1.2600    -4.9345 -1.1411
     15  -2.7307  1.0975    -4.4566 -1.1910
     16  -3.0361  0.9827    -4.6744 -1.8479
     17  -2.7869  0.9021    -4.1136 -1.6589
     18  -2.9739  0.8134    -4.2141 -2.0449
     19  -3.1902  0.7973    -4.4621 -2.3434

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0981  0.0607     0.0001  0.1894
      1   0.0941  0.0620     0.0001  0.1889
      2   0.0946  0.0619     0.0001  0.1889
      3   0.0932  0.0615     0.0001  0.1883
      4   0.0590  0.0533     0.0000  0.1643
      5   0.0167  0.0186     0.0000  0.0513
      6   0.0056  0.0047     0.0000  0.0112
      7   0.0040  0.0036     0.0000  0.0065
      8   0.0051  0.0033     0.0000  0.0067
      9   0.0059  0.0029     0.0000  0.0067
     10   0.0057  0.0030     0.0000  0.0067
     11   0.0063  0.0025     0.0000  0.0068
     12   0.0063  0.0025     0.0000  0.0068
     13   0.0064  0.0025     0.0000  0.0068
     14   0.0066  0.0024     0.0001  0.0068
     15   0.0069  0.0020     0.0001  0.0069
     16   0.0070  0.0021     0.0001  0.0069
     17   0.0071  0.0021     0.0002  0.0070
     18   0.0072  0.0021     0.0002  0.0079
     19   0.0071  0.0021     0.0002  0.0074

