Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8528  2.5953    -9.0248 -0.9335
      1  -2.6638  1.3957    -4.8472 -0.6989
      2  -1.6373  0.9060    -2.8664 -0.5838
      3  -2.3047  0.6501    -3.0355 -1.8520
      4  -2.0192  0.5881    -2.5452 -1.6736
      5  -2.1728  0.5495    -2.6201 -1.9360
      6  -2.1747  0.4249    -2.6064 -2.0915
      7  -2.1242  0.3091    -2.3736 -2.0727
      8  -2.1301  0.2333    -2.3732 -2.1228
      9  -2.1254  0.3595    -2.3696 -2.0627
     10  -2.1273  0.2721    -2.3688 -2.1211
     11  -2.1248  0.2051    -2.3680 -2.1246
     12  -2.1172  0.1467    -2.3647 -2.1246
     13  -2.1141  0.1068    -2.3634 -2.1247
     14  -2.1142  0.0784    -2.3633 -2.1256
     15  -2.1133  0.0574    -2.3629 -2.1257
     16  -2.1129  0.0411    -2.3628 -2.1257
     17  -2.1127  0.0300    -2.3627 -2.1257
     18  -2.1100  0.0769    -2.3627 -2.1224
     19  -2.1121  0.0553    -2.3628 -2.1248

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0069  0.1898
      1   0.1020  0.0586     0.0072  0.1899
      2   0.1022  0.0582     0.0082  0.1898
      3   0.1011  0.0588     0.0066  0.1897
      4   0.1014  0.0586     0.0072  0.1897
      5   0.1019  0.0580     0.0078  0.1896
      6   0.1081  0.0561     0.0133  0.1906
      7   0.1178  0.0529     0.0231  0.1919
      8   0.1237  0.0505     0.0308  0.1927
      9   0.1004  0.0502     0.0179  0.1832
     10   0.1065  0.0486     0.0249  0.1849
     11   0.1111  0.0471     0.0313  0.1860
     12   0.1150  0.0454     0.0385  0.1869
     13   0.1185  0.0442     0.0438  0.1877
     14   0.1213  0.0431     0.0484  0.1884
     15   0.1244  0.0421     0.0523  0.1892
     16   0.1247  0.0419     0.0531  0.1892
     17   0.1261  0.0412     0.0556  0.1895
     18   0.0938  0.0369     0.0364  0.1596
     19   0.0966  0.0364     0.0401  0.1615

