Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0936  1.4256    -4.1340 -0.2244
      1  -3.1071  0.9439    -4.2088 -2.1579
      2  -2.5767  0.7823    -3.3025 -2.0721
      3  -2.3044  0.7554    -2.8487 -1.8807
      4  -2.4696  0.7143    -2.9292 -2.1982
      5  -2.4005  0.5519    -2.6393 -2.2000
      6  -2.4077  0.4167    -2.6372 -2.3817
      7  -2.3863  0.3035    -2.6297 -2.3822
      8  -2.3768  0.2225    -2.6270 -2.3827
      9  -2.3427  0.6455    -2.6312 -2.0848
     10  -2.3866  0.5262    -2.6312 -2.1884
     11  -2.3614  0.9565    -2.8903 -1.8867
     12  -2.2746  0.9505    -2.7704 -1.7467
     13  -2.2393  0.7216    -2.6197 -1.9756
     14  -2.3851  0.9144    -2.8493 -2.0236
     15  -2.4266  0.8497    -2.7974 -2.1275
     16  -2.4249  0.7145    -2.6466 -2.1648
     17  -2.4131  0.5729    -2.6356 -2.2255
     18  -2.4833  1.0374    -3.9152 -2.1219
     19  -2.3899  0.7665    -2.7716 -2.1285

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0996  0.0600     0.0026  0.1896
      1   0.0994  0.0602     0.0023  0.1897
      2   0.0999  0.0601     0.0025  0.1897
      3   0.0995  0.0603     0.0024  0.1897
      4   0.1013  0.0596     0.0028  0.1899
      5   0.1119  0.0568     0.0098  0.1915
      6   0.1213  0.0532     0.0213  0.1926
      7   0.1265  0.0501     0.0323  0.1931
      8   0.1303  0.0478     0.0407  0.1934
      9   0.0660  0.0414     0.0038  0.1416
     10   0.0751  0.0418     0.0095  0.1502
     11   0.0394  0.0263     0.0001  0.0837
     12   0.0375  0.0256     0.0001  0.0811
     13   0.0411  0.0249     0.0017  0.0830
     14   0.0340  0.0212     0.0001  0.0687
     15   0.0369  0.0221     0.0001  0.0732
     16   0.0409  0.0225     0.0019  0.0771
     17   0.0444  0.0223     0.0067  0.0803
     18   0.0280  0.0171     0.0001  0.0543
     19   0.0293  0.0164     0.0005  0.0547

