trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1349 750.00  0.00 800.00 520.00  0
  1  698 390.00  0.00 800.00 104.00  1
  2  881 490.00  0.00 800.00 520.00  0
  3  754 420.00  0.00 800.00 260.00  0
  4  753 420.00  0.00 800.00 156.00  0
  5  645 360.00  0.00 800.00 156.00  0
  6  698 390.00  0.00 800.00 104.00  0
  7  769 430.00  0.00 800.00 52.00  1
  8  698 400.00  0.00 800.00 156.00  0
  9  698 370.00  0.00 800.00 156.00  0
 10  698 380.00  0.00 800.00 156.00  0
 11  698 410.00  0.00 800.00 52.00  0
 12  750 420.00  0.00 800.00 26.00  0
 13  693 390.00  0.00 800.00 12.90  0
 14  726 410.00  0.00 800.00  6.44  1
 15  674 380.00  0.00 800.00 10.80  1
 16  622 350.00  0.00 800.00 17.20  1
 17  641 360.00  0.00 800.00 21.50  1
 18    0  10.00  0.00 800.00  0.43  1
 19  624 350.00  0.00 800.00 26.00  0
