Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.9616  1.5115    -8.0244 -4.8538
      1  -5.8059  0.9743    -7.0761 -4.5425
      2  -5.2335  0.7861    -6.0514 -4.2189
      3  -4.9148  0.7214    -5.6181 -3.9199
      4  -4.6916  0.7033    -5.2833 -3.6451
      5  -4.4180  0.7497    -5.1249 -3.2182
      6  -4.0937  0.8244    -4.9349 -2.7288
      7  -3.6018  0.9625    -4.6680 -2.0086
      8  -3.0533  1.1368    -4.4272 -1.2378
      9  -2.5000  1.3685    -4.5681 -0.6130
     10  -2.7781  1.1496    -4.3263 -1.3150
     11  -2.9386  0.9688    -4.1979 -1.8527
     12  -2.6707  1.1508    -4.3085 -1.4152
     13  -2.5899  0.9451    -3.8290 -1.4761
     14  -2.6939  0.8053    -3.8120 -1.8304
     15  -2.5667  0.7200    -3.5655 -1.7462
     16  -2.6550  0.6266    -3.5964 -1.9670
     17  -2.5469  0.5691    -3.3904 -1.9059
     18  -2.6055  0.4986    -3.4069 -2.0697
     19  -2.5341  0.4485    -3.2898 -2.0171

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1034  0.0590     0.0034  0.1902
      1   0.1014  0.0600     0.0023  0.1900
      2   0.0991  0.0608     0.0020  0.1898
      3   0.0943  0.0611     0.0021  0.1889
      4   0.0880  0.0611     0.0022  0.1874
      5   0.0685  0.0557     0.0015  0.1759
      6   0.0424  0.0388     0.0008  0.1220
      7   0.0202  0.0166     0.0002  0.0497
      8   0.0116  0.0079     0.0001  0.0239
      9   0.0079  0.0044     0.0000  0.0132
     10   0.0087  0.0048     0.0001  0.0139
     11   0.0094  0.0051     0.0001  0.0159
     12   0.0081  0.0043     0.0001  0.0131
     13   0.0084  0.0041     0.0001  0.0132
     14   0.0089  0.0042     0.0002  0.0136
     15   0.0094  0.0044     0.0004  0.0141
     16   0.0099  0.0046     0.0005  0.0157
     17   0.0104  0.0049     0.0005  0.0170
     18   0.0109  0.0050     0.0006  0.0179
     19   0.0115  0.0052     0.0007  0.0187

