Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0702  1.8780    -6.0529 -0.3267
      1  -1.4423  1.1085    -2.8735 -0.1586
      2  -0.6844  0.9263    -1.4818 -0.0782
      3  -0.9099  0.8008    -1.5496 -0.5002
      4  -0.6765  0.8941    -1.1791 -0.3267
      5  -0.5900  0.6662    -0.9753 -0.3245
      6  -0.5369  0.5067    -0.7930 -0.3199
      7  -0.5139  0.3714    -0.7881 -0.3228
      8  -0.5032  0.2750    -0.7863 -0.3257
      9  -0.6472  1.6618    -5.1002 -0.0360
     10  -0.4180  1.2433    -1.5860 -0.0346
     11  -0.2902  0.9342    -0.7697 -0.0334
     12  -0.2149  0.7154    -0.6911 -0.0321
     13  -0.1636  0.5677    -0.5731 -0.0304
     14  -0.1297  0.4411    -0.5231 -0.0293
     15  -0.0905  0.3963    -0.4897 -0.0266
     16  -0.0700  0.3112    -0.4691 -0.0259
     17  -0.0543  0.2461    -0.4439 -0.0252
     18  -0.0415  0.1959    -0.4069 -0.0246
     19  -0.0312  0.1566    -0.3433 -0.0241

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0593     0.0050  0.1898
      1   0.1006  0.0593     0.0049  0.1897
      2   0.1007  0.0593     0.0047  0.1897
      3   0.1006  0.0591     0.0055  0.1896
      4   0.0962  0.0595     0.0036  0.1886
      5   0.1036  0.0573     0.0100  0.1898
      6   0.1109  0.0556     0.0157  0.1910
      7   0.1143  0.0539     0.0206  0.1914
      8   0.1160  0.0529     0.0237  0.1916
      9   0.0177  0.0120     0.0000  0.0362
     10   0.0188  0.0115     0.0001  0.0368
     11   0.0200  0.0113     0.0009  0.0378
     12   0.0213  0.0112     0.0019  0.0390
     13   0.0225  0.0113     0.0030  0.0402
     14   0.0236  0.0113     0.0044  0.0411
     15   0.0242  0.0114     0.0052  0.0417
     16   0.0253  0.0115     0.0070  0.0435
     17   0.0265  0.0116     0.0075  0.0450
     18   0.0276  0.0118     0.0081  0.0464
     19   0.0287  0.0120     0.0086  0.0476

