Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1368  1.9097    -6.1852 -0.3338
      1  -1.5495  1.1347    -3.1030 -0.1703
      2  -0.7872  0.8854    -1.6193 -0.0910
      3  -0.3999  0.8343    -0.9527 -0.0502
      4  -0.2168  0.9780    -0.6925 -0.0259
      5  -1.0926  2.2737    -7.2973 -0.0308
      6  -0.6559  1.7854    -5.6448 -0.0285
      7  -0.3895  1.3788    -2.8617 -0.0267
      8  -0.2342  1.0636    -0.6816 -0.0254
      9  -0.1398  0.8052    -0.4628 -0.0246
     10  -0.0847  0.6093    -0.3402 -0.0241
     11  -0.0525  0.4594    -0.2692 -0.0237
     12  -0.0340  0.3473    -0.2648 -0.0235
     13  -0.0272  0.3040    -0.2625 -0.0233
     14  -0.0194  0.2248    -0.2613 -0.0233
     15  -0.0151  0.1657    -0.2606 -0.0232
     16  -0.0194  0.2322    -0.2608 -0.0232
     17  -0.0151  0.1704    -0.2603 -0.0232
     18  -0.0128  0.1252    -0.2601 -0.0232
     19  -0.0115  0.0920    -0.2599 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0591     0.0054  0.1897
      1   0.1012  0.0591     0.0055  0.1898
      2   0.1015  0.0589     0.0061  0.1898
      3   0.1027  0.0587     0.0070  0.1900
      4   0.1001  0.0593     0.0039  0.1895
      5   0.0283  0.0298     0.0000  0.0846
      6   0.0320  0.0298     0.0000  0.0879
      7   0.0360  0.0298     0.0001  0.0917
      8   0.0403  0.0300     0.0008  0.0958
      9   0.0440  0.0301     0.0038  0.0994
     10   0.0476  0.0302     0.0074  0.1029
     11   0.0510  0.0304     0.0097  0.1067
     12   0.0545  0.0307     0.0124  0.1102
     13   0.0581  0.0321     0.0142  0.1169
     14   0.0609  0.0321     0.0162  0.1197
     15   0.0635  0.0321     0.0184  0.1223
     16   0.0517  0.0253     0.0149  0.0957
     17   0.0536  0.0252     0.0165  0.0974
     18   0.0555  0.0252     0.0183  0.0995
     19   0.0573  0.0252     0.0204  0.1012

