Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.2446  1.3771    -7.0756 -5.5881
      1  -6.2485  0.9386    -7.3672 -5.4479
      2  -5.8449  0.7694    -6.5995 -5.3106
      3  -5.5554  0.7498    -6.1927 -4.9903
      4  -5.3728  0.7979    -5.9600 -4.4451
      5  -4.7795  1.3827    -5.9656 -1.5493
      6  -3.7585  1.8100    -6.4415 -0.5834
      7  -4.4386  1.3096    -6.1296 -1.9945
      8  -4.6983  1.0241    -5.8946 -3.2363
      9  -4.3290  1.2229    -6.1940 -2.3578
     10  -4.3197  1.0168    -5.5739 -2.8693
     11  -4.4570  0.8246    -5.5086 -3.4931
     12  -4.5589  0.6903    -5.5010 -3.8360
     13  -4.4068  0.6578    -5.2602 -3.7302
     14  -4.4729  0.5552    -5.2609 -3.9573
     15  -4.3935  0.4914    -5.1261 -3.9100
     16  -4.4605  0.4286    -5.1553 -4.0370
     17  -4.3877  0.3874    -4.9905 -4.0035
     18  -4.4196  0.3355    -4.9936 -4.0779
     19  -4.3754  0.2992    -4.9415 -4.0551

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0996  0.0600     0.0023  0.1896
      1   0.0983  0.0605     0.0014  0.1895
      2   0.0995  0.0600     0.0023  0.1896
      3   0.0985  0.0606     0.0019  0.1896
      4   0.0962  0.0614     0.0016  0.1893
      5   0.0355  0.0367     0.0001  0.1092
      6   0.0097  0.0084     0.0000  0.0233
      7   0.0120  0.0097     0.0000  0.0273
      8   0.0142  0.0104     0.0001  0.0308
      9   0.0098  0.0069     0.0000  0.0196
     10   0.0105  0.0066     0.0001  0.0199
     11   0.0117  0.0068     0.0001  0.0207
     12   0.0127  0.0070     0.0003  0.0226
     13   0.0129  0.0071     0.0004  0.0230
     14   0.0138  0.0072     0.0007  0.0244
     15   0.0147  0.0075     0.0009  0.0256
     16   0.0156  0.0077     0.0012  0.0266
     17   0.0163  0.0079     0.0014  0.0274
     18   0.0172  0.0080     0.0018  0.0284
     19   0.0181  0.0081     0.0023  0.0300

