Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7642  2.6455    -9.0158 -0.7654
      1  -6.9289  1.4529    -8.3378 -4.9143
      2  -5.7895  0.8739    -7.0686 -4.7982
      3  -5.2356  0.6225    -6.0346 -4.7479
      4  -5.5233  0.4651    -6.0885 -5.2668
      5  -5.2540  0.4641    -5.7485 -5.0459
      6  -5.2895  0.3396    -5.7429 -5.2196
      7  -5.2982  0.2623    -5.7361 -5.2697
      8  -5.3019  0.2127    -5.7312 -5.2726
      9  -5.3065  0.1799    -5.7282 -5.2774
     10  -5.3083  0.1592    -5.7254 -5.2798
     11  -5.3033  0.1288    -5.7118 -5.2798
     12  -5.3008  0.1143    -5.7035 -5.2798
     13  -5.3018  0.1087    -5.7026 -5.2810
     14  -5.2998  0.1013    -5.6951 -5.2809
     15  -5.2978  0.0954    -5.6869 -5.2809
     16  -5.2969  0.0927    -5.6828 -5.2809
     17  -5.2963  0.0910    -5.6801 -5.2808
     18  -5.2959  0.0899    -5.6782 -5.2808
     19  -5.2954  0.0889    -5.6762 -5.2808

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0587     0.0070  0.1899
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1013  0.0590     0.0061  0.1898
      3   0.1026  0.0588     0.0068  0.1901
      4   0.1046  0.0579     0.0094  0.1903
      5   0.1009  0.0589     0.0066  0.1897
      6   0.1080  0.0565     0.0130  0.1907
      7   0.1108  0.0551     0.0175  0.1910
      8   0.1127  0.0540     0.0210  0.1912
      9   0.1153  0.0530     0.0240  0.1915
     10   0.1172  0.0521     0.0268  0.1917
     11   0.1180  0.0515     0.0290  0.1918
     12   0.1186  0.0511     0.0303  0.1918
     13   0.1200  0.0504     0.0322  0.1920
     14   0.1205  0.0501     0.0336  0.1920
     15   0.1210  0.0497     0.0350  0.1921
     16   0.1213  0.0495     0.0357  0.1921
     17   0.1215  0.0493     0.0362  0.1921
     18   0.1217  0.0492     0.0365  0.1921
     19   0.1218  0.0491     0.0369  0.1921

