Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.5915  1.6335    -5.1227 -0.2774
      1  -1.3139  1.0771    -2.6149 -0.1447
      2  -0.6801  0.9203    -1.4621 -0.0781
      3  -1.0662  0.8920    -1.7400 -0.6354
      4  -0.9051  0.8648    -1.3098 -0.5562
      5  -0.8547  0.6433    -1.2693 -0.5861
      6  -2.0667  2.6229    -8.2116 -0.1039
      7  -1.4775  2.2188    -7.4393 -0.0891
      8  -1.0588  1.7682    -5.9214 -0.0810
      9  -0.8027  1.3626    -3.1820 -0.0768
     10  -1.5206  1.9253    -6.8129 -0.1771
     11  -1.2151  1.5240    -4.7846 -0.1671
     12  -1.0350  1.1932    -2.6540 -0.1618
     13  -0.9354  0.9496    -2.2220 -0.1590
     14  -0.7787  0.8083    -1.7925 -0.1303
     15  -0.9966  0.8891    -2.0815 -0.2566
     16  -0.8799  0.7519    -1.7989 -0.2184
     17  -0.9491  0.6745    -1.8313 -0.3197
     18  -1.2139  0.8707    -2.2599 -0.4776
     19  -1.1659  0.7097    -2.1447 -0.4783

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0595     0.0042  0.1897
      1   0.1006  0.0594     0.0045  0.1897
      2   0.1010  0.0592     0.0051  0.1897
      3   0.0976  0.0601     0.0028  0.1892
      4   0.0978  0.0593     0.0036  0.1889
      5   0.1016  0.0576     0.0089  0.1894
      6   0.0087  0.0095     0.0000  0.0242
      7   0.0107  0.0096     0.0000  0.0258
      8   0.0122  0.0093     0.0000  0.0266
      9   0.0131  0.0090     0.0001  0.0270
     10   0.0076  0.0054     0.0000  0.0138
     11   0.0084  0.0051     0.0000  0.0143
     12   0.0089  0.0048     0.0001  0.0148
     13   0.0092  0.0046     0.0003  0.0150
     14   0.0097  0.0049     0.0004  0.0167
     15   0.0091  0.0045     0.0003  0.0146
     16   0.0096  0.0048     0.0004  0.0162
     17   0.0102  0.0051     0.0005  0.0177
     18   0.0084  0.0037     0.0003  0.0129
     19   0.0085  0.0036     0.0004  0.0129

