Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.6446  2.2092    -7.1880 -0.3837
      1  -5.3245  1.3171    -7.4303 -3.5630
      2  -4.3494  0.7830    -5.4893 -3.4704
      3  -3.8162  0.5858    -4.4788 -3.3731
      4  -3.5305  0.5501    -4.0560 -3.1786
      5  -3.7079  0.4614    -4.1662 -3.5046
      6  -3.6710  0.3565    -3.9493 -3.5083
      7  -3.6955  0.2547    -3.9489 -3.6943
      8  -3.6981  0.1865    -3.9481 -3.6991
      9  -3.6900  0.1343    -3.9424 -3.6991
     10  -3.6923  0.0978    -3.9422 -3.7021
     11  -3.6915  0.0720    -3.9419 -3.7021
     12  -3.6911  0.0550    -3.9417 -3.7022
     13  -3.6912  0.0437    -3.9417 -3.7024
     14  -3.6897  0.0316    -3.9403 -3.7024
     15  -3.6898  0.0260    -3.9403 -3.7025
     16  -3.6904  0.0186    -3.9403 -3.7031
     17  -3.6904  0.0163    -3.9403 -3.7031
     18  -3.6904  0.0144    -3.9403 -3.7031
     19  -3.6903  0.0133    -3.9402 -3.7031

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0591     0.0058  0.1897
      1   0.1005  0.0591     0.0061  0.1897
      2   0.1017  0.0588     0.0066  0.1898
      3   0.1018  0.0589     0.0062  0.1899
      4   0.1016  0.0594     0.0053  0.1900
      5   0.1041  0.0586     0.0072  0.1904
      6   0.1135  0.0558     0.0140  0.1917
      7   0.1218  0.0524     0.0244  0.1926
      8   0.1252  0.0503     0.0319  0.1929
      9   0.1298  0.0476     0.0414  0.1934
     10   0.1332  0.0456     0.0484  0.1937
     11   0.1334  0.0453     0.0492  0.1937
     12   0.1336  0.0451     0.0496  0.1937
     13   0.1338  0.0449     0.0504  0.1937
     14   0.1374  0.0432     0.0565  0.1941
     15   0.1375  0.0430     0.0568  0.1941
     16   0.1400  0.0417     0.0615  0.1944
     17   0.1400  0.0417     0.0616  0.1944
     18   0.1401  0.0416     0.0618  0.1944
     19   0.1401  0.0416     0.0619  0.1944

