trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  304 170.00  0.00 800.00 260.00  1
  1  881 490.00  0.00 800.00 520.00  0
  2  664 370.00  0.00 800.00 260.00  1
  3  611 340.00  0.00 800.00 520.00  1
  4  791 440.00  0.00 800.00 520.00  1
  5  899 500.00  0.00 800.00 520.00  0
  6  773 430.00  0.00 800.00 520.00  1
  7  899 490.00  0.00 800.00 260.00  0
  8   12  10.00  0.00 800.00 26.00  1
  9   11  10.00  0.00 800.00 21.50  1
 10 1079 600.00  0.00 800.00 520.00  0
 11  989 550.00  0.00 800.00 520.00  0
 12  647 360.00  0.00 800.00 520.00  1
 13  791 440.00  0.00 800.00 520.00  0
 14  575 320.00  0.00 800.00 520.00  1
 15  827 460.00  0.00 800.00 520.00  1
 16  989 550.00  0.00 800.00 520.00  0
 17  755 420.00  0.00 800.00 520.00  0
 18  557 310.00  0.00 800.00 520.00  1
 19  917 510.00  0.00 800.00 520.00  0
