trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1082 610.00  0.00 800.00  1.00  1
  1  664 370.00  0.00 800.00 260.00  0
  2  732 410.00  0.00 800.00 26.00  0
  3  745 420.00  0.00 800.00  8.60  0
  4  654 370.00  0.00 800.00  6.44  1
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  1
  7  729 410.00  0.00 800.00 12.90  0
  8  656 370.00  0.00 800.00 10.80  0
  9  674 380.00  0.00 800.00 10.80  1
 10  656 360.00  0.00 800.00  8.60  1
 11  656 370.00  0.00 800.00 12.90  1
 12  801 450.00  0.00 800.00 12.90  0
 13  801 470.00  0.00 800.00 10.80  1
 14 1421 790.00  0.00 800.00 520.00  0
 15  857 480.00  0.00 800.00 21.50  0
 16  802 450.00  0.00 800.00 17.20  0
 17  855 480.00  0.00 800.00 12.90  0
 18  801 450.00  0.00 800.00 12.90  0
 19  765 430.00  0.00 800.00 12.90  1
