Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2270  1.3848    -3.5618 -0.1213
      1  -1.7330  1.2513    -4.1126 -1.0654
      2  -2.0265  1.2473    -4.7854 -1.4590
      3  -1.8093  1.1236    -3.4298 -1.3635
      4  -2.0991  1.9046    -7.3874 -0.8307
      5  -1.7793  1.4935    -5.7824 -0.8679
      6  -1.6741  1.1977    -3.7370 -1.1312
      7  -1.5452  1.1103    -2.7031 -1.0888
      8  -1.4844  0.8690    -1.9056 -1.2168
      9  -1.7867  1.2961    -4.7331 -1.2657
     10  -1.8727  1.2873    -4.8234 -1.3433
     11  -3.1024  2.3086    -8.4165 -1.0175
     12  -4.6548  2.7202    -9.0095 -0.5175
     13  -4.7113  2.7218    -9.0223 -0.5236
     14  -4.7568  2.7219    -9.0329 -0.5347
     15  -4.8075  2.7240    -9.0456 -0.5463
     16  -4.8684  2.7273    -9.0613 -0.5600
     17  -4.9437  2.7274    -9.0795 -0.5810
     18  -5.0555  2.7321    -9.1070 -0.6088
     19  -5.2217  2.7363    -9.1440 -0.6530

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0960  0.0618     0.0001  0.1893
      1   0.0953  0.0624     0.0001  0.1893
      2   0.0943  0.0628     0.0001  0.1892
      3   0.0972  0.0618     0.0001  0.1895
      4   0.0378  0.0391     0.0000  0.1140
      5   0.0426  0.0390     0.0000  0.1179
      6   0.0498  0.0395     0.0001  0.1248
      7   0.0546  0.0417     0.0001  0.1345
      8   0.0612  0.0416     0.0015  0.1399
      9   0.0345  0.0257     0.0000  0.0788
     10   0.0342  0.0260     0.0000  0.0795
     11   0.0070  0.0083     0.0000  0.0201
     12   0.0002  0.0006     0.0000  0.0001
     13   0.0001  0.0003     0.0000  0.0001
     14   0.0001  0.0004     0.0000  0.0001
     15   0.0002  0.0006     0.0000  0.0001
     16   0.0002  0.0008     0.0000  0.0001
     17   0.0003  0.0011     0.0000  0.0001
     18   0.0005  0.0015     0.0000  0.0003
     19   0.0008  0.0020     0.0000  0.0034

