trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  637 360.00  0.00 800.00  8.60  0
  1  634 360.00  0.00 800.00  3.00  0
  2  597 340.00  0.00 800.00  2.00  0
  3  758 430.00  0.00 800.00  1.00  1
  4  615 350.00  0.00 800.00  2.00  1
  5 1414 790.00  0.00 800.00 17.20  0
  6  597 340.00  0.00 800.00  2.00  1
  7  777 440.00  0.00 800.00  2.00  1
  8 1418 790.00  0.00 800.00 104.00  0
  9 1418 790.00  0.00 800.00 156.00  0
 10  832 470.00  0.00 800.00  3.00  0
 11  778 440.00  0.00 800.00  3.00  0
 12  778 460.00  0.00 800.00  2.00  1
 13 1417 790.00  0.00 800.00 52.00  0
 14  868 490.00  0.00 800.00  3.00  0
 15  832 470.00  0.00 800.00  3.00  1
 16 1420 790.00  0.00 800.00 260.00  0
 17  507 290.00  0.00 800.00  2.00  1
 18  851 480.00  0.00 800.00  4.30  0
 19  940 530.00  0.00 800.00  3.00  0
