Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6115  2.7302    -9.0002 -0.4844
      1  -2.3161  1.4684    -4.6059 -0.2509
      2  -3.4728  0.8704    -4.7130 -2.4427
      3  -2.9257  0.6254    -3.6853 -2.3876
      4  -2.6387  0.5157    -3.1639 -2.2664
      5  -2.9172  0.5021    -3.3821 -2.6691
      6  -2.9212  0.3779    -3.3634 -2.7230
      7  -2.8759  0.2977    -3.1571 -2.7049
      8  -2.9516  0.4727    -3.3720 -2.8510
      9  -2.9144  0.3583    -3.1630 -2.8628
     10  -2.9170  0.2678    -3.1617 -2.9089
     11  -2.9070  0.1934    -3.1573 -2.9094
     12  -2.9021  0.1413    -3.1549 -2.9098
     13  -2.9047  0.1047    -3.1548 -2.9130
     14  -2.9408  0.2630    -3.3345 -2.9123
     15  -2.9182  0.2012    -3.1947 -2.9118
     16  -2.9079  0.1500    -3.1579 -2.9118
     17  -2.9089  0.1177    -3.1581 -2.9136
     18  -2.9114  0.1072    -3.1601 -2.9145
     19  -2.9072  0.0787    -3.1566 -2.9144

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1014  0.0588     0.0064  0.1898
      3   0.1021  0.0586     0.0073  0.1899
      4   0.1033  0.0583     0.0082  0.1901
      5   0.0999  0.0588     0.0066  0.1894
      6   0.1045  0.0569     0.0120  0.1900
      7   0.1148  0.0550     0.0184  0.1919
      8   0.0872  0.0540     0.0067  0.1799
      9   0.0963  0.0524     0.0122  0.1827
     10   0.1025  0.0505     0.0187  0.1842
     11   0.1052  0.0491     0.0239  0.1847
     12   0.1071  0.0481     0.0280  0.1850
     13   0.1114  0.0466     0.0338  0.1860
     14   0.0647  0.0346     0.0143  0.1270
     15   0.0696  0.0347     0.0178  0.1314
     16   0.0731  0.0344     0.0216  0.1343
     17   0.0766  0.0344     0.0246  0.1377
     18   0.0795  0.0353     0.0262  0.1425
     19   0.0811  0.0348     0.0289  0.1434

