Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4509  2.2570    -9.0852 -2.0751
      1  -7.2988  1.2789    -6.9946 -5.6409
      2  -8.1986  0.8835    -3.7576 -7.3827
      3  -7.6409  0.7494    -8.6150 -7.1717
      4  -7.4172  0.6593    -8.0767 -7.0877
      5  -7.2654  0.6266    -7.8156 -6.8859
      6  -7.3598  0.4786    -7.8316 -7.2820
      7  -7.3440  0.3683    -7.6328 -7.2966
      8  -7.3676  0.2679    -7.6327 -7.3774
      9  -7.3743  0.1965    -7.6322 -7.3789
     10  -7.3779  0.1477    -7.6317 -7.3806
     11  -7.3793  0.1158    -7.6314 -7.3811
     12  -7.3801  0.0944    -7.6310 -7.3819
     13  -7.3803  0.0817    -7.6308 -7.3821
     14  -7.3804  0.0737    -7.6306 -7.3823
     15  -7.3806  0.0674    -7.6304 -7.3829
     16  -7.3805  0.0642    -7.6302 -7.3830
     17  -7.3804  0.0620    -7.6301 -7.3831
     18  -7.3803  0.0598    -7.6299 -7.3832
     19  -7.3802  0.0582    -7.6298 -7.3834

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0070  0.1899
      1   0.1021  0.0586     0.0072  0.1899
      2   0.1031  0.0581     0.0086  0.1900
      3   0.0994  0.0591     0.0061  0.1893
      4   0.1029  0.0588     0.0066  0.1901
      5   0.1022  0.0589     0.0063  0.1900
      6   0.1153  0.0558     0.0140  0.1920
      7   0.1232  0.0529     0.0225  0.1931
      8   0.1291  0.0495     0.0346  0.1936
      9   0.1304  0.0483     0.0390  0.1936
     10   0.1323  0.0469     0.0441  0.1938
     11   0.1330  0.0463     0.0462  0.1938
     12   0.1343  0.0453     0.0494  0.1939
     13   0.1347  0.0449     0.0506  0.1939
     14   0.1351  0.0445     0.0519  0.1940
     15   0.1366  0.0437     0.0550  0.1941
     16   0.1369  0.0434     0.0559  0.1941
     17   0.1372  0.0431     0.0567  0.1941
     18   0.1379  0.0427     0.0582  0.1942
     19   0.1385  0.0422     0.0597  0.1942

