Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8710  2.0406    -9.1295 -2.8307
      1  -7.6686  1.1453    -5.6192 -6.3855
      2  -8.3177  0.8809    -3.2911 -7.6221
      3  -8.7024  0.7816    -1.8435 -8.2108
      4  -8.8694  0.6732    -1.2989 -8.5136
      5  -8.9782  0.5779    -0.9710 -8.7246
      6  -9.0131  0.4409    -0.9356 -8.7566
      7  -9.0865  0.3934    -0.7047 -8.9534
      8  -9.1062  0.3056    -0.6786 -8.9658
      9  -9.1162  0.2371    -0.6689 -8.9717
     10  -9.1205  0.1917    -0.6664 -8.9738
     11  -9.1283  0.1636    -0.6493 -8.9807
     12  -9.1432  0.1437    -0.6086 -8.9942
     13  -9.1479  0.1291    -0.5977 -8.9994
     14  -9.1485  0.1218    -0.5971 -8.9999
     15  -9.1596  0.1104    -0.5682 -9.0139
     16  -9.1601  0.1075    -0.5674 -9.0146
     17  -9.1603  0.1060    -0.5671 -9.0149
     18  -9.1606  0.1051    -0.5664 -9.0154
     19  -9.1633  0.1022    -0.5596 -9.0199

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1046  0.0580     0.0072  0.1902
      1   0.1049  0.0579     0.0074  0.1903
      2   0.1063  0.0570     0.0103  0.1904
      3   0.1086  0.0563     0.0126  0.1907
      4   0.1146  0.0546     0.0182  0.1916
      5   0.1203  0.0528     0.0243  0.1925
      6   0.1261  0.0500     0.0338  0.1931
      7   0.1293  0.0489     0.0377  0.1936
      8   0.1346  0.0465     0.0461  0.1942
      9   0.1378  0.0445     0.0527  0.1945
     10   0.1389  0.0435     0.0561  0.1946
     11   0.1425  0.0418     0.0620  0.1950
     12   0.1459  0.0405     0.0667  0.1954
     13   0.1486  0.0390     0.0717  0.1957
     14   0.1491  0.0385     0.0731  0.1957
     15   0.1519  0.0373     0.0775  0.1960
     16   0.1525  0.0368     0.0792  0.1961
     17   0.1528  0.0365     0.0801  0.1961
     18   0.1533  0.0360     0.0816  0.1961
     19   0.1551  0.0350     0.0850  0.1963

