Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.3663  1.3773    -6.4586 -5.5659
      1  -6.4722  1.0072    -7.6314 -5.2087
      2  -5.8633  0.8951    -6.6963 -4.6198
      3  -5.4397  0.9660    -6.2933 -3.8771
      4  -5.1236  1.0216    -6.0380 -3.3715
      5  -4.7628  1.0954    -5.8195 -2.8147
      6  -4.2458  1.2519    -5.7508 -1.9555
      7  -3.6387  1.5250    -6.5365 -1.0589
      8  -3.5632  1.3335    -5.3377 -1.1922
      9  -3.8760  1.0338    -5.2399 -2.4021
     10  -3.4388  1.3103    -5.6146 -1.4821
     11  -3.3723  1.1226    -4.9194 -1.6555
     12  -3.5721  0.9200    -4.8928 -2.4105
     13  -3.2807  0.9977    -4.6421 -2.0055
     14  -3.3944  0.8419    -4.5969 -2.4283
     15  -3.2486  0.7746    -4.3344 -2.3457
     16  -3.3694  0.6820    -4.3860 -2.6391
     17  -3.2639  0.6184    -4.1787 -2.5548
     18  -3.3310  0.5428    -4.1971 -2.7182
     19  -3.2549  0.4907    -4.0694 -2.6827

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0598     0.0011  0.1901
      1   0.0997  0.0608     0.0006  0.1898
      2   0.0932  0.0623     0.0001  0.1889
      3   0.0736  0.0604     0.0001  0.1826
      4   0.0504  0.0481     0.0001  0.1514
      5   0.0295  0.0297     0.0001  0.0874
      6   0.0145  0.0125     0.0000  0.0357
      7   0.0080  0.0058     0.0000  0.0160
      8   0.0088  0.0056     0.0000  0.0166
      9   0.0099  0.0060     0.0001  0.0186
     10   0.0073  0.0041     0.0000  0.0123
     11   0.0078  0.0038     0.0001  0.0124
     12   0.0083  0.0039     0.0001  0.0130
     13   0.0077  0.0036     0.0001  0.0122
     14   0.0082  0.0037     0.0001  0.0127
     15   0.0085  0.0039     0.0002  0.0131
     16   0.0089  0.0041     0.0003  0.0135
     17   0.0093  0.0043     0.0004  0.0138
     18   0.0098  0.0045     0.0005  0.0151
     19   0.0103  0.0047     0.0006  0.0165

