trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  812 460.00  0.00 800.00  1.00  1
  1  753 420.00  0.00 800.00 156.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  707 400.00  0.00 800.00  4.30  1
  4  744 420.00  0.00 800.00  6.44  1
  5  745 420.00  0.00 800.00  8.60  1
  6  711 400.00  0.00 800.00 12.90  0
  7  656 370.00  0.00 800.00 10.80  1
  8  711 380.00  0.00 800.00 10.80  1
  9  764 430.00  0.00 800.00 10.80  1
 10  711 400.00  0.00 800.00 17.20  0
 11  764 430.00  0.00 800.00 12.90  0
 12  764 420.00  0.00 800.00 12.90  0
 13  764 450.00  0.00 800.00  8.60  1
 14  693 390.00  0.00 800.00 12.90  0
 15  711 400.00  0.00 800.00 12.90  0
 16  711 420.00  0.00 800.00 17.20  0
 17  711 420.00  0.00 800.00 17.20  0
 18  711 410.00  0.00 800.00 17.20  0
 19  711 400.00  0.00 800.00 10.80  1
