trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1124 630.00  0.00 800.00 10.80  1
  1  791 440.00  0.00 800.00 520.00  0
  2  753 420.00  0.00 800.00 156.00  0
  3  608 340.00  0.00 800.00 104.00  0
  4  751 420.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  0
  6  804 450.00  0.00 800.00 26.00  0
  7  748 420.00  0.00 800.00 17.20  1
  8  696 390.00  0.00 800.00 26.00  0
  9  640 360.00  0.00 800.00 17.20  1
 10  641 360.00  0.00 800.00 21.50  0
 11 1421 790.00  0.00 800.00 520.00  0
 12  531 300.00  0.00 800.00 12.90  1
 13  532 300.00  0.00 800.00 17.20  0
 14 1421 790.00  0.00 800.00 520.00  0
 15  530 300.00  0.00 800.00 10.80  1
 16  477 270.00  0.00 800.00 12.90  1
 17  531 300.00  0.00 800.00 12.90  1
 18  911 510.00  0.00 800.00 21.50  0
 19  567 320.00  0.00 800.00 12.90  1
