Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.9995  1.4900    -4.0484 -0.2090
      1  -3.0678  1.1644    -5.2987 -2.1395
      2  -2.5787  0.8037    -3.2823 -2.0660
      3  -2.3034  0.7611    -2.8421 -1.8770
      4  -2.4695  0.7220    -2.9011 -2.1970
      5  -2.8327  1.2177    -5.7583 -2.1689
      6  -2.7325  1.2983    -6.0950 -1.9570
      7  -2.5921  1.1262    -4.8134 -1.9962
      8  -2.5267  0.8679    -3.0622 -2.2322
      9  -2.4513  0.6778    -2.8192 -2.2571
     10  -2.4300  0.5117    -2.7739 -2.3793
     11  -2.6356  0.9820    -3.6811 -2.3243
     12  -2.5476  0.8714    -3.0355 -2.3062
     13  -2.4753  0.7052    -2.8550 -2.3306
     14  -2.4275  0.5422    -2.7615 -2.3655
     15  -2.4122  0.4057    -2.7318 -2.3814
     16  -2.5451  0.7859    -2.8967 -2.3773
     17  -2.4922  0.5742    -2.8787 -2.3794
     18  -2.4437  0.4972    -2.8409 -2.3778
     19  -2.4117  0.4005    -2.7732 -2.3779

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0977  0.0606     0.0017  0.1894
      1   0.0953  0.0615     0.0008  0.1891
      2   0.1003  0.0600     0.0024  0.1898
      3   0.0996  0.0602     0.0024  0.1897
      4   0.1016  0.0595     0.0028  0.1899
      5   0.0470  0.0406     0.0000  0.1247
      6   0.0443  0.0389     0.0000  0.1178
      7   0.0520  0.0413     0.0000  0.1287
      8   0.0584  0.0406     0.0001  0.1331
      9   0.0650  0.0405     0.0033  0.1386
     10   0.0698  0.0396     0.0102  0.1419
     11   0.0370  0.0243     0.0001  0.0774
     12   0.0402  0.0246     0.0001  0.0808
     13   0.0441  0.0246     0.0021  0.0844
     14   0.0473  0.0242     0.0074  0.0870
     15   0.0495  0.0235     0.0116  0.0883
     16   0.0331  0.0180     0.0001  0.0611
     17   0.0339  0.0174     0.0038  0.0613
     18   0.0355  0.0171     0.0058  0.0619
     19   0.0375  0.0170     0.0080  0.0641

