Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2446  1.8257    -9.1663 -3.5943
      1  -4.8458  1.0654    -6.4907 -3.4602
      2  -4.0679  0.7095    -4.9951 -3.2955
      3  -3.6598  0.5889    -4.3157 -3.1758
      4  -3.8521  0.4700    -4.3945 -3.6173
      5  -3.6939  0.4583    -4.1126 -3.4889
      6  -3.7169  0.3413    -4.1015 -3.6940
      7  -3.6921  0.2525    -3.9467 -3.6942
      8  -3.6877  0.1862    -3.9450 -3.6947
      9  -3.6102  0.4764    -3.9458 -3.3864
     10  -3.4382  1.0759    -5.2030 -2.2712
     11  -3.4499  0.8366    -4.1287 -2.7619
     12  -3.4721  0.6609    -3.9653 -3.0560
     13  -3.4906  0.5272    -3.9452 -3.2095
     14  -3.4980  0.4145    -3.9392 -3.2781
     15  -3.4555  0.3494    -3.8998 -3.2606
     16  -3.4459  0.2709    -3.8854 -3.2675
     17  -3.4840  0.2624    -3.9123 -3.4170
     18  -3.4482  0.2276    -3.8605 -3.3676
     19  -3.4327  0.1837    -3.7945 -3.3626

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0588     0.0060  0.1899
      1   0.1018  0.0588     0.0059  0.1898
      2   0.1016  0.0587     0.0058  0.1897
      3   0.1008  0.0589     0.0054  0.1896
      4   0.1053  0.0574     0.0091  0.1902
      5   0.1073  0.0577     0.0084  0.1908
      6   0.1159  0.0547     0.0175  0.1919
      7   0.1237  0.0514     0.0280  0.1928
      8   0.1250  0.0502     0.0323  0.1929
      9   0.0644  0.0408     0.0052  0.1400
     10   0.0213  0.0178     0.0000  0.0526
     11   0.0243  0.0178     0.0001  0.0549
     12   0.0274  0.0180     0.0004  0.0582
     13   0.0302  0.0182     0.0021  0.0610
     14   0.0323  0.0182     0.0044  0.0629
     15   0.0348  0.0189     0.0065  0.0669
     16   0.0357  0.0186     0.0078  0.0674
     17   0.0361  0.0186     0.0081  0.0675
     18   0.0386  0.0196     0.0088  0.0720
     19   0.0408  0.0199     0.0101  0.0744

