Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0114  2.5091    -9.0411 -1.2273
      1  -2.9475  1.3856    -5.1089 -0.9869
      2  -3.9647  0.8444    -5.2089 -2.9601
      3  -4.6176  0.6133    -5.3196 -4.1300
      4  -4.3263  0.4832    -4.8481 -3.9997
      5  -4.1738  0.4513    -4.6262 -3.8822
      6  -4.2317  0.3309    -4.6331 -4.1881
      7  -4.2090  0.2482    -4.4734 -4.1983
      8  -4.2067  0.1896    -4.4720 -4.2144
      9  -4.2058  0.1511    -4.4711 -4.2163
     10  -4.2084  0.1158    -4.4710 -4.2175
     11  -4.2099  0.0945    -4.4709 -4.2184
     12  -4.2093  0.0833    -4.4702 -4.2186
     13  -4.2103  0.0742    -4.4702 -4.2192
     14  -4.2107  0.0696    -4.4702 -4.2195
     15  -4.2103  0.0665    -4.4697 -4.2196
     16  -4.2107  0.0640    -4.4697 -4.2199
     17  -4.2111  0.0622    -4.4697 -4.2203
     18  -4.2107  0.0605    -4.4691 -4.2203
     19  -4.2105  0.0599    -4.4690 -4.2204

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0067  0.1898
      1   0.1018  0.0587     0.0069  0.1899
      2   0.1019  0.0587     0.0068  0.1899
      3   0.1010  0.0591     0.0056  0.1898
      4   0.1015  0.0586     0.0069  0.1897
      5   0.1005  0.0585     0.0070  0.1894
      6   0.1119  0.0557     0.0144  0.1913
      7   0.1194  0.0530     0.0224  0.1922
      8   0.1206  0.0520     0.0259  0.1923
      9   0.1214  0.0514     0.0283  0.1924
     10   0.1220  0.0509     0.0302  0.1924
     11   0.1225  0.0504     0.0317  0.1925
     12   0.1231  0.0500     0.0333  0.1925
     13   0.1235  0.0497     0.0345  0.1925
     14   0.1237  0.0495     0.0350  0.1926
     15   0.1241  0.0492     0.0360  0.1926
     16   0.1243  0.0491     0.0365  0.1926
     17   0.1245  0.0489     0.0371  0.1926
     18   0.1249  0.0486     0.0381  0.1927
     19   0.1251  0.0484     0.0386  0.1927

