Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.6033  1.8701    -6.3662 -0.2627
      1  -4.0293  1.4761    -7.7413 -2.6862
      2  -5.0480  1.5174    -8.6282 -3.9554
      3  -6.2500  1.5940    -9.1073 -4.6027
      4  -5.1571  0.8561    -6.5143 -4.4890
      5  -4.8214  0.6493    -5.5766 -4.3525
      6  -5.0431  0.7334    -6.0018 -4.6204
      7  -5.3057  1.0515    -7.0447 -4.2755
      8  -5.1796  0.8239    -6.1255 -4.6115
      9  -5.2820  0.7584    -6.1955 -4.9183
     10  -5.2689  0.5693    -5.9426 -5.0160
     11  -5.2233  0.4578    -5.7359 -5.0185
     12  -5.2677  0.3763    -5.7427 -5.0831
     13  -5.2660  0.2890    -5.7180 -5.0923
     14  -5.2512  0.2276    -5.6385 -5.0922
     15  -5.2596  0.1814    -5.6345 -5.1219
     16  -5.2492  0.1481    -5.5289 -5.1179
     17  -5.2685  0.1171    -5.5332 -5.2687
     18  -5.2615  0.0948    -5.5234 -5.2683
     19  -5.2685  0.0748    -5.5238 -5.2751

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0967  0.0602     0.0033  0.1891
      1   0.0923  0.0608     0.0024  0.1883
      2   0.0810  0.0610     0.0013  0.1857
      3   0.0458  0.0435     0.0003  0.1417
      4   0.0614  0.0508     0.0006  0.1650
      5   0.0756  0.0554     0.0015  0.1774
      6   0.0608  0.0489     0.0001  0.1574
      7   0.0280  0.0255     0.0000  0.0754
      8   0.0338  0.0270     0.0001  0.0827
      9   0.0358  0.0279     0.0001  0.0869
     10   0.0383  0.0276     0.0016  0.0886
     11   0.0432  0.0286     0.0038  0.0947
     12   0.0474  0.0296     0.0064  0.1006
     13   0.0485  0.0293     0.0082  0.1012
     14   0.0515  0.0293     0.0103  0.1038
     15   0.0531  0.0290     0.0124  0.1051
     16   0.0558  0.0290     0.0147  0.1076
     17   0.0596  0.0297     0.0166  0.1125
     18   0.0623  0.0297     0.0190  0.1150
     19   0.0650  0.0297     0.0215  0.1174

