Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6807  2.6965    -9.0078 -0.5886
      1  -2.3642  1.4362    -4.5890 -0.3266
      2  -3.5895  0.8147    -4.7077 -2.6873
      3  -4.1239  0.6248    -4.8425 -3.6918
      4  -4.4189  0.6077    -5.0883 -4.1221
      5  -4.5977  0.6687    -5.5633 -4.3148
      6  -5.1643  1.2182    -8.1795 -4.4135
      7  -6.2023  1.5948    -9.0450 -4.4179
      8  -5.4963  1.1710    -7.7797 -4.3680
      9  -6.0452  1.3929    -8.5581 -4.1545
     10  -5.7799  1.1176    -7.6043 -4.5528
     11  -5.6537  0.9065    -6.9812 -4.7387
     12  -5.5473  0.7617    -6.5967 -4.7613
     13  -5.7209  0.7203    -6.7370 -5.0327
     14  -5.9366  1.0142    -7.2553 -4.8788
     15  -5.9885  0.8266    -7.1474 -5.1808
     16  -5.9190  0.7016    -6.9000 -5.2041
     17  -5.9977  0.6095    -6.9275 -5.3713
     18  -5.9360  0.5295    -6.7684 -5.3534
     19  -6.0079  0.4715    -6.7950 -5.5316

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0586     0.0072  0.1899
      1   0.1032  0.0584     0.0076  0.1901
      2   0.1014  0.0590     0.0061  0.1898
      3   0.1015  0.0591     0.0057  0.1899
      4   0.1010  0.0597     0.0047  0.1900
      5   0.0984  0.0605     0.0037  0.1896
      6   0.0359  0.0352     0.0001  0.1059
      7   0.0104  0.0079     0.0001  0.0229
      8   0.0128  0.0093     0.0001  0.0273
      9   0.0087  0.0056     0.0000  0.0164
     10   0.0098  0.0060     0.0001  0.0183
     11   0.0108  0.0061     0.0001  0.0193
     12   0.0117  0.0063     0.0002  0.0201
     13   0.0120  0.0065     0.0003  0.0204
     14   0.0089  0.0049     0.0001  0.0140
     15   0.0093  0.0047     0.0001  0.0143
     16   0.0098  0.0048     0.0003  0.0158
     17   0.0104  0.0049     0.0005  0.0169
     18   0.0110  0.0050     0.0006  0.0178
     19   0.0115  0.0052     0.0007  0.0186

